,RES1 Smith And Morehouse.Storage,RES2 Rockport.Storage,RES3 Echo.Storage,RES4 Lost Creek.Storage,RES5 East Canyon.Storage,RES6 Causey.Storage,RES7 Pineview.Storage,RES8 Willard Bay.Storage,RES9 Gravel Pit.Storage,RES10 Chalk Creek.Storage,Protected Pools.Pineview,Protected Pools.East Canyon,Weber Provo Diversion:SA1 Weber Provo Canal.Diversion,Oakley Diversion:SA2 Oakley to Wanship.Diversion,Wanship Diversion:SA3 Wanship to Echo.Diversion,Echo to Devils Slide Diversion:SA4 Echo to Devils Slide.Diversion,Lost Creek Diversion:SA5 Lost Creek.Diversion,Devils Slide to Stoddard Diversion:SA6 Devils Slide to Stodard.Diversion,Park City Diversion:SA7 Park City.Diversion,East Canyon Diversion:SA8 East Canyon.Diversion,Stoddard To Gateway Diversion:SA9 Stoddard To Gateway.Diversion,Gateway Canal Diversion:SA10 Gateway Canal.Diversion,Davis Weber Canal Diversion:SA11 Davis Weber Canal.Diversion,Weber Basin Project Ogden Valley:SA12 Weber Basin Project Ogden Valley.Diversion,Ogden Brigham and S Ogden Highline Canals:SA13 Ogden Brigham and S Ogden Highline Canals.Diversion,Ogden River Below Pineview Diversion:SA14 Ogden River Below Pineview.Diversion,Slaterville Diversion:SA15 Slaterville.Diversion,Warren Canal Diversion:SA16 Warren Canal.Diversion,Ogden Bay Bird Refuge Diversion:SA17 Ogden Bay Bird Refuge.Diversion,GSL Minerals Diversion:SA18 GSL Minerals.Diversion,Gateway To Slaterville Diversion:SA19 Gateway To Slaterville.Diversion,Additional WB Demand Diversion:SA20 Additional WB Demand.Diversion,Weber Provo Diversion:SA1 Weber Provo Canal.Diversion Requested,Oakley Diversion:SA2 Oakley to Wanship.Diversion Requested,Wanship Diversion:SA3 Wanship to Echo.Diversion Requested,Echo to Devils Slide Diversion:SA4 Echo to Devils Slide.Diversion Requested,Lost Creek Diversion:SA5 Lost Creek.Diversion Requested,Devils Slide to Stoddard Diversion:SA6 Devils Slide to Stodard.Diversion Requested,Park City Diversion:SA7 Park City.Diversion Requested,East Canyon Diversion:SA8 East Canyon.Diversion Requested,Stoddard To Gateway Diversion:SA9 Stoddard To Gateway.Diversion Requested,Gateway Canal Diversion:SA10 Gateway Canal.Diversion Requested,Davis Weber Canal Diversion:SA11 Davis Weber Canal.Diversion Requested,Weber Basin Project Ogden Valley:SA12 Weber Basin Project Ogden Valley.Diversion Requested,Ogden Brigham and S Ogden Highline Canals:SA13 Ogden Brigham and S Ogden Highline Canals.Diversion Requested,Ogden River Below Pineview Diversion:SA14 Ogden River Below Pineview.Diversion Requested,Slaterville Diversion:SA15 Slaterville.Diversion Requested,Warren Canal Diversion:SA16 Warren Canal.Diversion Requested,Ogden Bay Bird Refuge Diversion:SA17 Ogden Bay Bird Refuge.Diversion Requested,GSL Minerals Diversion:SA18 GSL Minerals.Diversion Requested,Gateway To Slaterville Diversion:SA19 Gateway To Slaterville.Diversion Requested,Additional WB Demand Diversion:SA20 Additional WB Demand.Diversion Requested,Chalk Creek and Weber River Confluence.Inflow1,Davis Weber Canal Sources Confluence.Inflow1,East Canyon Creek and Weber River Confluence.Inflow1,Independent Streams Confluence.Inflow1,Lost Creek and Weber River Confluence.Inflow1,Ogden and Weber River Confluence.Inflow1,Q11 Reach Gain Confluence.Inflow1,Q20 Reach Gain Confluence.Inflow1,Q37 Reach Gain Confluence.Inflow1,Q46 Reach Gain Confluence.Inflow1,Q53 Reach Gain Confluence.Inflow1,Q57 Reach Gain Confluence.Inflow1,Q68 Sewage Outfall Confluence.Inflow1,Q8 Reach Gain Confluence.Inflow1,Q81 Reach Gain Confluence.Inflow1,Q82 Reach Gain Confluence.Inflow1,Smith And Morehouse and Weber River Confluence.Inflow1,Wells Confluence.Inflow1,Wheeler Creek and Ogden River Confluence.Inflow1,Willard Bay Releases and Weber River Confluence.Inflow1,Chalk Creek and Weber River Confluence.Inflow2,Davis Weber Canal Sources Confluence.Inflow2,East Canyon Creek and Weber River Confluence.Inflow2,Independent Streams Confluence.Inflow2,Lost Creek and Weber River Confluence.Inflow2,Ogden and Weber River Confluence.Inflow2,Q11 Reach Gain Confluence.Inflow2,Q20 Reach Gain Confluence.Inflow2,Q37 Reach Gain Confluence.Inflow2,Q46 Reach Gain Confluence.Inflow2,Q53 Reach Gain Confluence.Inflow2,Q57 Reach Gain Confluence.Inflow2,Q68 Sewage Outfall Confluence.Inflow2,Q8 Reach Gain Confluence.Inflow2,Q81 Reach Gain Confluence.Inflow2,Q82 Reach Gain Confluence.Inflow2,Smith And Morehouse and Weber River Confluence.Inflow2,Wells Confluence.Inflow2,Wheeler Creek and Ogden River Confluence.Inflow2,Willard Bay Releases and Weber River Confluence.Inflow2,Chalk Creek and Weber River Confluence.Outflow,Davis Weber Canal Sources Confluence.Outflow,East Canyon Creek and Weber River Confluence.Outflow,Independent Streams Confluence.Outflow,Lost Creek and Weber River Confluence.Outflow,Ogden and Weber River Confluence.Outflow,Q11 Reach Gain Confluence.Outflow,Q20 Reach Gain Confluence.Outflow,Q37 Reach Gain Confluence.Outflow,Q46 Reach Gain Confluence.Outflow,Q53 Reach Gain Confluence.Outflow,Q57 Reach Gain Confluence.Outflow,Q68 Sewage Outfall Confluence.Outflow,Q8 Reach Gain Confluence.Outflow,Q81 Reach Gain Confluence.Outflow,Q82 Reach Gain Confluence.Outflow,Smith And Morehouse and Weber River Confluence.Outflow,Wells Confluence.Outflow,Wheeler Creek and Ogden River Confluence.Outflow,Willard Bay Releases and Weber River Confluence.Outflow,WBWCD ASR.Inflow,WBWCD ASR.Outflow,WBWCD ASR.Percolation,WBWCD ASR.Pumped Flow,WBWCD ASR.Storage
11/1/2005,6582.969855,54594.28387,30533.73116,20053.87056,31587.40534,3070.162277,24188.50943,197049.2976,NaN,NaN,24188.50943,21534.33321,1294.40619,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,1294.40619,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,5048.017066,0,2733.127598,2785.388537,2283.127598,9512.486019,3000,0,3033.127598,5587.725192,600,1745.181467,6954,2864.226268,10256.57285,6954,3708.632458,855.3885371,600,6954,1617.602232,0,300,244.6114629,450,744.0868279,2048.017066,2283.127598,3409.986131,4167.760827,1145.181467,744.3235037,2000,2836.290132,0,0,450,1930,144.0868279,0,6665.619297,0,3033.127598,3030,2733.127598,10256.57285,5048.017066,2283.127598,6443.11373,9755.486019,1745.181467,2489.50497,8954,5700.5164,10256.57285,6954,4158.632458,2785.388537,744.0868279,6954,NaN,NaN,0,NaN,NaN
12/1/2005,6940.082032,58201.90533,39190.23912,21099.01021,33581.64246,4022.731378,25823.36419,205492.9581,NaN,NaN,25823.36419,23528.57033,1391.191682,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,1391.191682,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,6828.255314,0,2161.001519,2843.413274,1711.001519,9969.318511,3000,0,2461.001519,5353.216865,600,2234.85476,1569.5,2889.001747,10748.46044,1569.5,3830.193429,1083.413274,600,1569.5,1828.252639,0,300,186.5867263,450,779.14193,3828.255314,1711.001519,3975.628619,4859.101646,1634.85476,0,2000,3718.61971,0,0,450,1760,179.14193,0,8656.507954,0,2461.001519,3030,2161.001519,10748.46044,6828.255314,1711.001519,6436.630139,10212.31851,2234.85476,2234.85476,3569.5,6607.621457,10748.46044,1569.5,4280.193429,2843.413274,779.14193,1569.5,NaN,NaN,0,NaN,NaN
1/1/2006,7381.620121,61076.85985,45865.08831,21864.8604,35457.12695,4913.815426,27483.54024,221469.0289,NaN,NaN,27483.54024,25404.05481,1189.415916,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,1189.415916,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,5025.34596,0,3722.835028,1832.636684,3272.835028,11494.82858,3000,0,4022.835028,6811.781951,600,2260.176049,3575.922147,2333.765716,12289.49926,0,3073.181632,1042.636684,600,0,1649.503234,0,300,187.3633164,450,794.6706768,2025.34596,3272.835028,3831.583606,4683.04663,1660.176049,0,2000,3541.188809,4370.571513,3575.922147,450,790,194.6706768,0,6674.849194,0,4022.835028,2020,3722.835028,12289.49926,5025.34596,3272.835028,7854.418634,11494.82858,2260.176049,2260.176049,5575.922147,5874.954524,16660.07077,3575.922147,3523.181632,1832.636684,794.6706768,0,NaN,NaN,0,NaN,NaN
2/1/2006,7482.111002,61260,54305.46257,22510,37534.66258,5822.288637,29783.25051,237208.9855,NaN,NaN,29783.25051,27481.59045,1005.830208,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,1005.830208,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,6813.119446,0,3870.983642,2830.172795,3312.209773,15415.72934,5229.953123,0,4170.983642,8070.524169,600,2899.710271,0,2246.446272,16423.95661,0,2802.27648,2110.172795,600,0,1627.254818,0,300,199.8272047,558.7738692,1008.227271,1583.166323,3312.209773,6009.713322,7345.205172,2299.710271,0,2000,3166.646999,0,0,450,720,408.2272715,0,8440.374264,0,4170.983642,3030,3870.983642,16423.95661,6813.119446,3312.209773,10180.69696,15415.72934,2899.710271,2899.710271,2000,5413.093271,16423.95661,0,3252.27648,2830.172795,1008.227271,0,NaN,NaN,0,NaN,NaN
3/1/2006,8350,61260,73940,22510,45660.94247,7870,54994.58216,247302,NaN,NaN,54994.58216,35607.87034,2173.949605,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,2173.949605,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,20883.88229,0,24367.69387,2765.262206,21547.44535,60219.00147,12803.47201,7193.220094,24667.69387,39507.88807,2163.535914,11229.4976,1098.686278,4204.660082,62586.28958,1098.686278,5699.456503,2105.262206,600,1098.686278,5943.875229,0,300,264.7377935,2820.248515,2367.288117,8080.410279,14354.22526,16945.45641,20711.11339,9065.961686,14581.83404,2000,8598.811931,0,0,679.1531843,660,1767.288117,0,26827.75752,0,24667.69387,3030,24367.69387,62586.28958,20883.88229,21547.44535,41613.15028,60219.00147,11229.4976,25811.33164,3098.686278,12803.47201,62586.28958,1098.686278,6378.609687,2765.262206,2367.288117,1098.686278,NaN,NaN,0,NaN,NaN
4/1/2006,8350,61260,73940,22510,51200,7870,110150,247302,NaN,NaN,66150,22400,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,100764.7528,1650,268144.0114,4648.263563,246657.2577,361918.9263,42174.93634,125251.7766,286188.41,319630.0974,19854.61873,57445.09286,353827.2621,33806.84565,414356.3943,353827.2621,24023.0464,2508.263563,48132.07511,354852.2621,24574.32381,0,18044.39859,401.736437,21735.75366,52437.46804,58589.81645,121405.4812,35949.95094,43938.82893,37590.47414,46332.55859,2000,8497.988986,0,0,9783.799244,2140,4572.392931,0,125339.0766,1650,286188.41,5050,268393.0114,414356.3943,100764.7528,246657.2577,322138.3609,363568.9263,57445.09286,103777.6515,355827.2621,42304.83463,414356.3943,353827.2621,33806.84565,4648.263563,52704.46804,354852.2621,NaN,NaN,0,NaN,NaN
5/1/2006,8350,61260,73940,22510,51200,7870,110150,247302,NaN,NaN,66150,22400,24338.65216,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,24338.65216,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,84333.03823,10725,212929.9097,8567.193453,195934.9121,320176.4443,64254.56017,120518.7396,231454.8055,273720.5866,34530.74776,55532.00191,337252.5179,45799.76836,412065.1212,337252.5179,60273.28827,6887.193453,91497.95397,350577.5179,38338.70141,0,18524.89585,522.8065468,21476.99753,91888.6769,20078.47807,75416.17249,49368.9745,60339.85772,26073.25416,40324.75206,2000,21892.78611,0,0,20827.13225,1680,4395.722924,0,122671.7396,10725,231454.8055,9090,217411.9097,412065.1212,84333.03823,195934.9121,280823.78,334060.4443,60604.00191,95856.75397,339252.5179,67692.55447,412065.1212,337252.5179,81100.42052,8567.193453,95893.6769,350577.5179,NaN,NaN,0,NaN,NaN
6/1/2006,8350,59728.38271,70015.93031,20749.30726,49623.24411,3811.853693,82114.88115,235978.6368,NaN,NaN,47816.00476,20820.59586,6933.361694,13804,2921,2352,1806,5727,1650,3250,504,14140,14025,7291,5848,5340,22550,4872,6715.5,2223,4617,0,6933.361694,13804,2921,2352,1806,5727,1650,3250,504,14140,14025,7291,5848,5340,22550,4872,6715.5,2223,4617,0,3335.042995,14025,7937.355426,13509.86592,13664.35543,9.33195E-13,3000,6357.903999,7937.355426,6174.319229,5461.676563,0,6587.5,2308.883952,18921.58692,3618.798388,17433.42826,11459.86592,23889.33725,22550,2010.077837,0,0,630.1340803,0,18921.58692,335.0429952,7306.451427,10200.82972,12467.68077,1829.323437,2754.909403,5000,4142.805679,3628.413081,2968.701612,5612.817387,2050,372.2496707,3618.798388,5345.120832,14025,7937.355426,14140,13664.35543,18921.58692,3335.042995,13664.35543,18138.18515,18642,7291,2754.909403,11587.5,6451.689631,22550,6587.5,23046.24565,13509.86592,24261.58692,26168.79839,NaN,NaN,0,NaN,NaN
7/1/2006,4896.166497,54902.28239,44702.12656,19053.05981,39872.86812,1000.000001,51500.98317,219934.1751,NaN,NaN,31998.87706,19014.563,2385.838841,8932,2921,2058,2236,5229,1320,2600,414,20200,18975,5814.74753,8944,6141,22550,5800,4900.5,3078,6075,0,2385.838841,8932,2921,2058,2236,5229,1320,2600,414,20200,18975,7639.7,8944,6141,22550,5800,4900.5,3078,6075,0,3837.283378,18975,23054.43361,19852.41923,28283.43361,7968.407909,3000,27601.00123,31022.84152,22011.81582,4876.661274,0,5700.5,0,23350,5700.5,6760.087219,17602.41923,21335.95978,23350,1255.888395,0,7968.407909,347.58077,0,15381.59209,837.2833779,682.4323823,9005.393529,11006.59209,938.0862565,979.4279268,5000,3009.356931,0,0,4557.751623,2250,186.6323077,4900.5,5093.171773,18975,31022.84152,20200,28283.43361,23350,3837.283378,28283.43361,40028.23505,33018.40791,5814.74753,979.4279268,10700.5,3009.356931,23350,5700.5,11317.83884,19852.41923,21522.59209,28250.5,NaN,NaN,0,NaN,NaN
8/1/2006,4943.503008,51330.35393,25300.94712,18561.52284,31889.57303,1000,21059.77191,206017.2965,NaN,NaN,15883.85032,17900.78533,2138.382778,4872,2667,1960,1806,4980,1188,2340,378,19190,18150,3179.773826,8600,5874,23575,5104,4900.5,2736,5346,0,2138.382778,4872,2667,1960,1806,4980,1188,2340,378,19190,18150,6657,8600,5874,23575,5104,4900.5,2736,5346,0,5451.434472,18150,20145.38495,18858.77996,25125.38495,6865.432747,3000,23880.29237,27010.8177,19076.86549,2041.295053,0,5004.5,0,22613.76709,4218.03671,6259.861896,16788.77996,21487.01832,23575,1488.46618,0,6865.432747,331.2200414,0,15748.33434,2451.434472,1245.092585,9232.827753,11284.56725,1138.478774,440.8251768,5000,3783.391726,961.2329096,786.4632896,750.5208823,2070,135.316028,4218.03671,6939.900651,18150,27010.8177,19190,25125.38495,22613.76709,5451.434472,25125.38495,36243.64545,30361.43275,3179.773826,440.8251768,10004.5,3783.391726,23575,5004.5,7010.382778,18858.77996,21622.33434,27793.03671,NaN,NaN,0,NaN,NaN
9/1/2006,7395.212613,52779.17203,21863.0215,18431.59629,28962.77802,1000,3051.313345,197997.7451,NaN,NaN,8486.433626,18182.83433,2507.091341,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,3719.25527,5848,4806,16400,3248,4779.5,1881,4131,0,2507.091341,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,5072,5848,4806,16400,3248,4779.5,1881,4131,0,10889.14984,13200,12403.92193,13839.54392,16636.92193,3192.957905,3000,15146.46235,15596.87983,10516.91581,1685.378773,0,6027.5,1332.187565,11556.28617,2064.461416,5419.278906,12979.54392,13051.10757,16400,2606.325354,0,3192.957905,300.4560838,0,8363.32827,7889.149839,1490.459576,8187.579896,10007.04209,2033.876498,1109.694687,2000,6593.392594,4843.713825,3963.038584,450,860,118.2206968,2064.461416,13495.47519,13200,15596.87983,14140,16636.92193,11556.28617,10889.14984,16636.92193,23784.45973,20523.95791,3719.25527,1109.694687,8027.5,7925.580159,16400,6027.5,5869.278906,13839.54392,13169.32827,18464.46142,NaN,NaN,0,NaN,NaN
10/1/2006,8350,57564.18026,34531.26589,20974.51756,31700.3513,2137.679755,4113.096232,193642.2749,NaN,NaN,5182.163576,20927.14986,2773.275509,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,2773.275509,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,9554.468766,5775,450,4759.548219,0,1747.376453,3000,0,750,1998.017883,600,2775.88775,5492,5427.080976,2347.376453,3310.10457,7392.710758,3669.548219,640.1333479,5014.137534,3212.857711,0,300,290.4517807,450,600,6554.468766,0,4917.566103,6010.35857,2175.88775,0,2000,2575.144162,2666.761081,2181.89543,888.8457265,1090,226.8666521,1370.967037,12767.32648,5775,750,5050,450,2347.376453,9554.468766,0,5667.566103,8008.376453,2775.88775,2775.88775,7492,8002.225137,5014.137534,5492,8281.556484,4759.548219,867,6385.10457,NaN,NaN,0,NaN,NaN
11/1/2006,8350,61260,46185.32728,22331.43338,34575.37311,3288.08774,7022.70264,202343.8554,NaN,NaN,7022.70264,23802.17167,2096.174024,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,2096.174024,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,8691.194507,0,5640.617613,2774.070004,5190.617613,15780.64353,4614.864198,0,5940.617613,10013.74077,600,2818.591729,6954,4891.072723,16681.5805,6954,5594.8717,844.0700037,600,6954,2962.866873,0,300,255.9299963,450,900.9369716,4076.330309,5190.617613,4917.193166,6009.902758,2218.591729,691.014679,2000,3419.611216,0,0,1392.375047,1930,300.9369716,0,11654.06138,0,5940.617613,3030,5640.617613,16681.5805,8691.194507,5190.617613,10857.81078,16023.64353,2818.591729,3509.606408,8954,8310.683939,16681.5805,6954,6987.246748,2774.070004,900.9369716,6954,NaN,NaN,0,NaN,NaN
12/1/2006,8350,61260,62412.96218,22510,37017.92397,4311.642471,9060.015399,213687.0085,NaN,NaN,9060.015399,26244.72253,1708.564412,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,1708.564412,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,13896.49991,0,3591.814192,2883.74977,1775.681706,12806.60575,7917.931367,0,3891.814192,7394.758022,600,2637.312758,1569.5,3986.650294,13647.95309,1569.5,4564.702442,1123.74977,600,1569.5,2331.134993,0,300,146.2502302,1816.132486,841.3473386,5978.568542,1775.681706,4626.693599,5654.847732,2037.312758,0,2000,3931.281073,0,0,1130.512264,1760,241.3473386,0,16227.6349,0,3891.814192,3030,3591.814192,13647.95309,13896.49991,1775.681706,8518.507792,13049.60575,2637.312758,2637.312758,3569.5,7917.931367,13647.95309,1569.5,5695.214706,2883.74977,841.3473386,1569.5,NaN,NaN,0,NaN,NaN
1/1/2007,8350,61260,73556.92873,22510,39098.58997,5249.692794,10942.95518,232496.0321,NaN,NaN,10942.95518,28325.38853,1316.810774,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,1316.810774,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,9253.088826,0,5167.717358,1850.993766,3774.630157,13718.98202,6764.264383,0,5467.717358,8597.239883,600,2482.93978,4039.729204,3072.558473,14555.57682,0,3244.751035,1060.993766,600,0,1890.877729,0,300,169.0062338,1393.087201,836.5948063,2488.824443,3774.630157,4190.516291,5121.742134,1882.93978,0,2000,3691.70591,4937.446805,4039.729204,1144.618212,790,236.5948063,0,11143.96655,0,5467.717358,2020,5167.717358,14555.57682,9253.088826,3774.630157,9658.233649,13718.98202,2482.93978,2482.93978,6039.729204,6764.264383,19493.02363,4039.729204,4389.369247,1850.993766,836.5948063,0,NaN,NaN,0,NaN,NaN
2/1/2007,8350,61260,73940,22510,44381.26871,7446.316387,19611.63463,247302,NaN,NaN,19611.63463,33608.06727,1998.690388,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,1998.690388,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,13437.25007,0,32299.0509,2794.758237,28839.07988,76063.31331,9071.366985,17465.74564,32599.0509,51016.85196,600,9268.679451,23207.51638,4663.610905,78744.70646,23207.51638,4858.163185,2074.758237,600,23207.51638,4411.566836,0,300,235.2417635,3459.971023,2681.393148,4365.883087,11373.33424,20492.55929,25046.46136,8668.679451,0,2000,4407.75608,0,0,1804.138108,720,2081.393148,0,17848.81691,0,32599.0509,3030,32299.0509,78744.70646,13437.25007,28839.07988,53091.61019,76063.31331,9268.679451,9268.679451,25207.51638,9071.366985,78744.70646,23207.51638,6662.301293,2794.758237,2681.393148,23207.51638,NaN,NaN,0,NaN,NaN
3/1/2007,8350,61260,73940,22510,51200,7870,110150,247302,NaN,NaN,110150,40426.79856,7349.84511,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,7349.84511,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,77538.02593,0,170879.9019,2792.899173,160527.266,325148.6994,38831.62197,101587.3593,194686.6601,252221.4833,14618.81275,51704.77163,279434.7624,17149.63859,340922.3657,279434.7624,17568.77741,2132.899173,8123.219049,279434.7624,24049.33334,0,23806.75825,237.1008267,10352.63587,15773.66624,38706.40395,58939.90676,59667.72232,72927.21617,37085.95888,46956.81279,2000,21681.98338,0,0,6930.706293,660,7650.447192,0,101587.3593,0,194686.6601,3030,170879.9019,340922.3657,77538.02593,160527.266,254354.3825,325148.6994,51704.77163,98661.58442,281434.7624,38831.62197,340922.3657,279434.7624,24499.4837,2792.899173,15773.66624,279434.7624,NaN,NaN,0,NaN,NaN
4/1/2007,8350,61260,73940,22510,51200,7870,110150,247302,NaN,NaN,66150,22400,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,79688.3988,1650,211718.8646,4668.792424,194974.2555,297484.8465,35528.36104,99621.03752,231489.016,260538.8039,16479.5743,46212.14377,325211.576,27732.34934,385740.7082,325211.576,19906.5185,2528.792424,84719.59399,326236.576,20019.93873,0,19770.15141,381.2075761,16993.60914,88255.86178,44160.03775,95353.21795,31578.5803,38596.04258,29732.56947,39023.89022,2000,7925.909993,0,0,7825.830838,2140,3803.267787,0,99708.33752,1650,231489.016,5050,211967.8646,385740.7082,79688.3988,194974.2555,263067.5963,299134.8465,46212.14377,85236.03399,327211.576,35658.25933,385740.7082,325211.576,27732.34934,4668.792424,88522.86178,326236.576,NaN,NaN,0,NaN,NaN
5/1/2007,8350,61260,73940,22038.48024,51200,7870,110150,247302,NaN,NaN,66150,22400,8918.076554,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,8918.076554,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,11425.49652,10725,32677.05645,8626.632026,37159.05645,73904.17542,11425.49652,20534.3731,36660.10679,55728.29006,10070.00389,7554.266464,13209.66573,9818.425293,88022.26903,13209.66573,21331.46763,6946.632026,16494.26411,26534.66573,11261.87658,0,3983.050338,463.3679736,0,14118.09362,0,16624.68335,26230.81529,32059.88536,2556.262574,13298.79764,2000,5045.065535,0,0,8367.034216,1680,1628.829507,0,22687.3731,10725,36660.10679,9090,37159.05645,88022.26903,11425.49652,37159.05645,62890.92208,87788.17542,12626.26646,20853.06411,15209.66573,14863.49083,88022.26903,13209.66573,29698.50185,8626.632026,18123.09362,26534.66573,NaN,NaN,0,NaN,NaN
6/1/2007,751.0000047,54936.1797,50479.29101,20094.14079,38573.74258,1000,87159.35746,235204.3457,NaN,NaN,54296.35613,18883.8578,1569.160207,11213.32742,2921,2352,1806,5727,541.9665249,3250,504,14140,14025,6836.779196,5848,5340,22550,4872,6715.5,2223,4617,0,1569.160207,13804,2921,2352,1806,5727,1650,3250,504,14140,14025,7291,5848,5340,22550,4872,6715.5,2223,4617,0,3000,14025,21736.53675,13538.34591,27463.53675,9131.204963,3000,23592.19438,30867.74171,22879.40993,6836.779196,0,6587.5,0,19868.10448,4393.221845,4032.616563,11488.34591,16076.89951,22550,0,0,9131.204963,601.6540916,0,10736.89951,0,3871.342368,4004.014122,4893.795037,0,0,5000,541.9665249,2681.895523,2194.278155,8749.87106,2050,0,4393.221845,3000,14025,30867.74171,14140,27463.53675,19868.10448,3000,27463.53675,34871.75583,27773.20496,6836.779196,0,11587.5,541.9665249,22550,6587.5,12782.48762,13538.34591,16076.89951,26943.22184,NaN,NaN,0,NaN,NaN
7/1/2007,751,49719.22311,23100.35837,18338.97536,28157.22184,1000,56826.84506,219160.2737,NaN,NaN,38794.14662,16933.64308,1838.540478,4246.228593,2921,2058,2236,5229,1320,2600,414,20200,18975,2808.797297,8944,6141,22550,5800,4900.5,3078,6075,0,1838.540478,8932,2921,2058,2236,5229,1320,2600,414,20200,18975,7639.7,8944,6141,22550,5800,4900.5,3078,6075,0,3684.550347,18975,23999.6419,19872.70005,29228.6419,8477.118015,3000,29228.6419,32476.75991,23029.23603,1878.367548,0,5700.5,0,23350,5700.5,5391.602158,17622.70005,20867.71986,23350,812.0073751,0,8477.118015,327.2999454,0,14872.88199,684.5503469,0,8589.17617,10497.88199,930.4297494,843.9235556,5000,2588.052872,0,0,693.1669127,2250,146.1621266,4900.5,4496.557722,18975,32476.75991,20200,29228.6419,23350,3684.550347,29228.6419,41065.93608,33527.11801,2808.797297,843.9235556,10700.5,2588.052872,23350,5700.5,6084.769071,19872.70005,21013.88199,28250.5,NaN,NaN,0,NaN,NaN
8/1/2007,751,45100.76112,888.7981001,17450.06748,19137.84055,1000,26724.58977,205282.7729,NaN,NaN,23055.71676,15542.60422,1774.381905,4101.987645,2667,1960,1806,4980,1188,2340,378,19190,18150,2831.804158,8600,5874,23575,5104,4900.5,2736,5346,0,1774.381905,4872,2667,1960,1806,4980,1188,2340,378,19190,18150,6657,8600,5874,23575,5104,4900.5,2736,5346,0,4816.968178,18150,21554.38903,18890.34016,26534.38903,7623.026883,3000,25857.28998,29177.41592,20592.05377,1899.792095,0,5004.5,0,22566.16039,4179.085775,5220.148572,16820.34016,20711.47308,23575,1025.089702,0,7623.026883,299.6598448,0,14943.13351,1816.968178,677.0990511,8612.978005,10526.97312,932.0120634,74.94376868,5000,2705.127008,1008.839609,825.4142254,656.2209784,2070,105.6604237,4179.085775,5842.05788,18150,29177.41592,19190,26534.38903,22566.16039,4816.968178,26534.38903,37790.39392,31119.02688,2831.804158,74.94376868,10004.5,2705.127008,23575,5004.5,5876.36955,18890.34016,20817.13351,27754.08577,NaN,NaN,0,NaN,NaN
