#
#
# US Geological Survey, Water Resources Data
# retrieved: 2016-08-08 22:19:34 -04:00	(natwebsdas01)
#
# This file contains USGS Monthly Statistics
#
# Note:The statistics generated are based on approved daily-mean data and may not match those published by the USGS in official publications.
# The user is responsible for assessment and use of statistics from this site.
# For more details on why the statistics may not match, visit http://help.waterdata.usgs.gov/faq/about-statistics.
#
# Data heading explanations.
# agency_cd       -- agency code
# site_no         -- Site identification number
# parameter_cd    -- Parameter code
# station_nm      -- Site name
# loc_web_ds      -- Additional measurement description
#
# Data for the following 1 site(s) are contained in this file
# agency_cd   site_no      parameter_cd   station_nm (loc_web_ds)
# USGS        10109001     00060          COM F LOGAN R AB ST D AND CACHE HL CAN NR LOGAN UT
#
# Explanation of Parameter Codes
# parameter_cd	Parameter Name
# 00060         Discharge, cubic feet per second
#
# Data heading explanations.
# year_nu     ... Calendar year for value.
# month_nu    ... Month for value.
# mean_va     ... Mean of daily mean values for this month.
# count_nu    ... Number of values used in the calculation.
#
agency_cd	site_no	parameter_cd	ts_id	loc_web_ds	year_nu	month_nu	mean_va
USGS	10109001	00060	143454		1968	6	669.0
USGS	10109001	00060	143454		1968	7	338.7
USGS	10109001	00060	143454		1968	8	227.6
USGS	10109001	00060	143454		1968	9	180.4
USGS	10109001	00060	143454		1968	10	158.0
USGS	10109001	00060	143454		1968	11	144.5
USGS	10109001	00060	143454		1968	12	129.5
USGS	10109001	00060	143454		1969	1	124.7
USGS	10109001	00060	143454		1969	2	115.8
USGS	10109001	00060	143454		1969	3	115.9
USGS	10109001	00060	143454		1969	4	333.5
USGS	10109001	00060	143454		1969	5	721.4
USGS	10109001	00060	143454		1969	6	475.9
USGS	10109001	00060	143454		1969	7	300.1
USGS	10109001	00060	143454		1969	8	197.0
USGS	10109001	00060	143454		1969	9	162.3
USGS	10109001	00060	143454		1969	10	143.9
USGS	10109001	00060	143454		1969	11	123.1
USGS	10109001	00060	143454		1969	12	110.8
USGS	10109001	00060	143454		1970	1	108.6
USGS	10109001	00060	143454		1970	2	102.8
USGS	10109001	00060	143454		1970	3	101.3
USGS	10109001	00060	143454		1970	4	140.7
USGS	10109001	00060	143454		1970	5	545.3
USGS	10109001	00060	143454		1970	6	816.8
USGS	10109001	00060	143454		1970	7	365.1
USGS	10109001	00060	143454		1970	8	217.3
USGS	10109001	00060	143454		1970	9	167.8
USGS	10109001	00060	143454		1970	10	143.1
USGS	10109001	00060	143454		1970	11	144.6
USGS	10109001	00060	143454		1970	12	132.8
USGS	10109001	00060	143454		1971	1	148.8
USGS	10109001	00060	143454		1971	2	153.3
USGS	10109001	00060	143454		1971	3	166.6
USGS	10109001	00060	143454		1971	4	424.8
USGS	10109001	00060	143454		1971	5	869.7
USGS	10109001	00060	143454		1971	6	1355
USGS	10109001	00060	143454		1971	7	711.6
USGS	10109001	00060	143454		1971	8	363.5
USGS	10109001	00060	143454		1971	9	272.1
USGS	10109001	00060	143454		1971	10	226.5
USGS	10109001	00060	143454		1971	11	191.2
USGS	10109001	00060	143454		1971	12	160.5
USGS	10109001	00060	143454		1972	1	152.7
USGS	10109001	00060	143454		1972	2	138.8
USGS	10109001	00060	143454		1972	3	265.9
USGS	10109001	00060	143454		1972	4	411.8
USGS	10109001	00060	143454		1972	5	899.6
USGS	10109001	00060	143454		1972	6	1063
USGS	10109001	00060	143454		1972	7	494.3
USGS	10109001	00060	143454		1972	8	306.5
USGS	10109001	00060	143454		1972	9	240.3
USGS	10109001	00060	143454		1972	10	204.2
USGS	10109001	00060	143454		1972	11	178.6
USGS	10109001	00060	143454		1972	12	151.9
USGS	10109001	00060	143454		1973	1	133.7
USGS	10109001	00060	143454		1973	2	121.0
USGS	10109001	00060	143454		1973	3	117.4
USGS	10109001	00060	143454		1973	4	158.0
USGS	10109001	00060	143454		1973	5	547.6
USGS	10109001	00060	143454		1973	6	510.7
USGS	10109001	00060	143454		1973	7	276.2
USGS	10109001	00060	143454		1973	8	194.2
USGS	10109001	00060	143454		1973	9	159.6
USGS	10109001	00060	143454		1973	10	134.0
USGS	10109001	00060	143454		1973	11	127.9
USGS	10109001	00060	143454		1973	12	114.6
USGS	10109001	00060	143454		1974	1	109.2
USGS	10109001	00060	143454		1974	2	103.3
USGS	10109001	00060	143454		1974	3	141.7
USGS	10109001	00060	143454		1974	4	285.3
USGS	10109001	00060	143454		1974	5	824.4
USGS	10109001	00060	143454		1974	6	975.9
USGS	10109001	00060	143454		1974	7	439.6
USGS	10109001	00060	143454		1974	8	270.0
USGS	10109001	00060	143454		1974	9	216.0
USGS	10109001	00060	143454		1974	10	168.4
USGS	10109001	00060	143454		1974	11	142.6
USGS	10109001	00060	143454		1974	12	121.8
USGS	10109001	00060	143454		1975	1	112.7
USGS	10109001	00060	143454		1975	2	105.6
USGS	10109001	00060	143454		1975	3	110.8
USGS	10109001	00060	143454		1975	4	130.8
USGS	10109001	00060	143454		1975	5	463.3
USGS	10109001	00060	143454		1975	6	996.4
USGS	10109001	00060	143454		1975	7	727.8
USGS	10109001	00060	143454		1975	8	319.6
USGS	10109001	00060	143454		1975	9	229.2
USGS	10109001	00060	143454		1975	10	186.3
USGS	10109001	00060	143454		1975	11	159.3
USGS	10109001	00060	143454		1975	12	142.0
USGS	10109001	00060	143454		1976	1	125.8
USGS	10109001	00060	143454		1976	2	122.2
USGS	10109001	00060	143454		1976	3	129.5
USGS	10109001	00060	143454		1976	4	256.4
USGS	10109001	00060	143454		1976	5	710.9
USGS	10109001	00060	143454		1976	6	600.0
USGS	10109001	00060	143454		1976	7	332.0
USGS	10109001	00060	143454		1976	8	220.8
USGS	10109001	00060	143454		1976	9	186.9
USGS	10109001	00060	143454		1976	10	159.3
USGS	10109001	00060	143454		1976	11	133.0
USGS	10109001	00060	143454		1976	12	113.9
USGS	10109001	00060	143454		1977	1	107.1
USGS	10109001	00060	143454		1977	2	97.9
USGS	10109001	00060	143454		1977	3	94.7
USGS	10109001	00060	143454		1977	4	128.5
USGS	10109001	00060	143454		1977	5	163.0
USGS	10109001	00060	143454		1977	6	163.9
USGS	10109001	00060	143454		1977	7	108.8
USGS	10109001	00060	143454		1977	8	94.4
USGS	10109001	00060	143454		1977	9	82.1
USGS	10109001	00060	143454		1977	10	83.6
USGS	10109001	00060	143454		1977	11	83.1
USGS	10109001	00060	143454		1977	12	81.3
USGS	10109001	00060	143454		1978	1	76.4
USGS	10109001	00060	143454		1978	2	79.0
USGS	10109001	00060	143454		1978	3	128.1
USGS	10109001	00060	143454		1978	4	309.3
USGS	10109001	00060	143454		1978	5	602.2
USGS	10109001	00060	143454		1978	6	885.0
USGS	10109001	00060	143454		1978	7	470.0
USGS	10109001	00060	143454		1978	8	248.7
USGS	10109001	00060	143454		1978	9	193.7
USGS	10109001	00060	143454		1978	10	159.0
USGS	10109001	00060	143454		1978	11	132.5
USGS	10109001	00060	143454		1978	12	112.2
USGS	10109001	00060	143454		1979	1	103.0
USGS	10109001	00060	143454		1979	2	96.3
USGS	10109001	00060	143454		1979	3	104.6
USGS	10109001	00060	143454		1979	4	189.2
USGS	10109001	00060	143454		1979	5	579.2
USGS	10109001	00060	143454		1979	6	493.9
USGS	10109001	00060	143454		1979	7	259.3
USGS	10109001	00060	143454		1979	8	179.1
USGS	10109001	00060	143454		1979	9	139.8
USGS	10109001	00060	143454		1979	10	123.4
USGS	10109001	00060	143454		1979	11	111.1
USGS	10109001	00060	143454		1979	12	101.4
USGS	10109001	00060	143454		1980	1	103.1
USGS	10109001	00060	143454		1980	2	103.2
USGS	10109001	00060	143454		1980	3	108.6
USGS	10109001	00060	143454		1980	4	288.5
USGS	10109001	00060	143454		1980	5	709.5
USGS	10109001	00060	143454		1980	6	784.8
USGS	10109001	00060	143454		1980	7	415.9
USGS	10109001	00060	143454		1980	8	242.7
USGS	10109001	00060	143454		1980	9	199.7
USGS	10109001	00060	143454		1980	10	168.1
USGS	10109001	00060	143454		1980	11	138.4
USGS	10109001	00060	143454		1980	12	111.3
USGS	10109001	00060	143454		1981	1	106.1
USGS	10109001	00060	143454		1981	2	102.6
USGS	10109001	00060	143454		1981	3	102.9
USGS	10109001	00060	143454		1981	4	153.8
USGS	10109001	00060	143454		1981	5	338.5
USGS	10109001	00060	143454		1981	6	408.4
USGS	10109001	00060	143454		1981	7	202.5
USGS	10109001	00060	143454		1981	8	137.9
USGS	10109001	00060	143454		1981	9	120.6
USGS	10109001	00060	143454		1981	10	112.3
USGS	10109001	00060	143454		1981	11	98.1
USGS	10109001	00060	143454		1981	12	94.7
USGS	10109001	00060	143454		1982	1	90.8
USGS	10109001	00060	143454		1982	2	103.8
USGS	10109001	00060	143454		1982	3	139.6
USGS	10109001	00060	143454		1982	4	298.7
USGS	10109001	00060	143454		1982	5	946.0
USGS	10109001	00060	143454		1982	6	1013
USGS	10109001	00060	143454		1982	7	631.2
USGS	10109001	00060	143454		1982	8	318.1
USGS	10109001	00060	143454		1982	9	243.6
USGS	10109001	00060	143454		1982	10	203.0
USGS	10109001	00060	143454		1982	11	175.4
USGS	10109001	00060	143454		1982	12	159.0
USGS	10109001	00060	143454		1983	1	143.5
USGS	10109001	00060	143454		1983	2	133.3
USGS	10109001	00060	143454		1983	3	157.5
USGS	10109001	00060	143454		1983	4	219.2
USGS	10109001	00060	143454		1983	5	583.8
USGS	10109001	00060	143454		1983	6	1242
USGS	10109001	00060	143454		1983	7	710.0
USGS	10109001	00060	143454		1983	8	369.8
USGS	10109001	00060	143454		1983	9	275.1
USGS	10109001	00060	143454		1983	10	249.6
USGS	10109001	00060	143454		1983	11	209.0
USGS	10109001	00060	143454		1983	12	187.3
USGS	10109001	00060	143454		1984	1	161.4
USGS	10109001	00060	143454		1984	2	149.9
USGS	10109001	00060	143454		1984	3	158.7
USGS	10109001	00060	143454		1984	4	331.5
USGS	10109001	00060	143454		1984	5	1084
USGS	10109001	00060	143454		1984	6	1346
USGS	10109001	00060	143454		1984	7	748.9
USGS	10109001	00060	143454		1984	8	383.6
USGS	10109001	00060	143454		1984	9	288.5
USGS	10109001	00060	143454		1984	10	242.9
USGS	10109001	00060	143454		1984	11	212.9
USGS	10109001	00060	143454		1984	12	183.7
USGS	10109001	00060	143454		1985	1	162.5
USGS	10109001	00060	143454		1985	2	145.0
USGS	10109001	00060	143454		1985	3	153.6
USGS	10109001	00060	143454		1985	4	408.0
USGS	10109001	00060	143454		1985	5	778.9
USGS	10109001	00060	143454		1985	6	543.4
USGS	10109001	00060	143454		1985	7	305.7
USGS	10109001	00060	143454		1985	8	229.3
USGS	10109001	00060	143454		1985	9	194.6
USGS	10109001	00060	143454		1985	10	170.5
USGS	10109001	00060	143454		1985	11	156.9
USGS	10109001	00060	143454		1985	12	125.7
USGS	10109001	00060	143454		1986	1	122.6
USGS	10109001	00060	143454		1986	2	205.0
USGS	10109001	00060	143454		1986	3	369.1
USGS	10109001	00060	143454		1986	4	628.7
USGS	10109001	00060	143454		1986	5	910.3
USGS	10109001	00060	143454		1986	6	1465
USGS	10109001	00060	143454		1986	7	685.4
USGS	10109001	00060	143454		1986	8	375.8
USGS	10109001	00060	143454		1986	9	301.4
USGS	10109001	00060	143454		1986	10	230.9
USGS	10109001	00060	143454		1986	11	208.2
USGS	10109001	00060	143454		1986	12	174.8
USGS	10109001	00060	143454		1987	1	149.5
USGS	10109001	00060	143454		1987	2	143.5
USGS	10109001	00060	143454		1987	3	136.0
USGS	10109001	00060	143454		1987	4	219.7
USGS	10109001	00060	143454		1987	5	329.4
USGS	10109001	00060	143454		1987	6	238.2
USGS	10109001	00060	143454		1987	7	172.2
USGS	10109001	00060	143454		1987	8	145.9
USGS	10109001	00060	143454		1987	9	124.6
USGS	10109001	00060	143454		1987	10	119.5
USGS	10109001	00060	143454		1987	11	108.6
USGS	10109001	00060	143454		1987	12	96.9
USGS	10109001	00060	143454		1988	1	95.9
USGS	10109001	00060	143454		1988	2	90.2
USGS	10109001	00060	143454		1988	3	93.8
USGS	10109001	00060	143454		1988	4	193.1
USGS	10109001	00060	143454		1988	5	404.0
USGS	10109001	00060	143454		1988	6	299.1
USGS	10109001	00060	143454		1988	7	167.6
USGS	10109001	00060	143454		1988	8	127.9
USGS	10109001	00060	143454		1988	9	110.0
USGS	10109001	00060	143454		1988	10	101.3
USGS	10109001	00060	143454		1988	11	97.5
USGS	10109001	00060	143454		1988	12	86.8
USGS	10109001	00060	143454		1989	1	84.9
USGS	10109001	00060	143454		1989	2	85.8
USGS	10109001	00060	143454		1989	3	123.4
USGS	10109001	00060	143454		1989	4	357.1
USGS	10109001	00060	143454		1989	5	575.7
USGS	10109001	00060	143454		1989	6	499.8
USGS	10109001	00060	143454		1989	7	262.7
USGS	10109001	00060	143454		1989	8	194.0
USGS	10109001	00060	143454		1989	9	168.1
USGS	10109001	00060	143454		1989	10	134.5
USGS	10109001	00060	143454		1989	11	113.6
USGS	10109001	00060	143454		1989	12	104.8
USGS	10109001	00060	143454		1990	1	97.6
USGS	10109001	00060	143454		1990	2	85.6
USGS	10109001	00060	143454		1990	3	106.3
USGS	10109001	00060	143454		1990	4	170.8
USGS	10109001	00060	143454		1990	5	246.9
USGS	10109001	00060	143454		1990	6	262.2
USGS	10109001	00060	143454		1990	7	164.3
USGS	10109001	00060	143454		1990	8	127.0
USGS	10109001	00060	143454		1990	9	108.4
USGS	10109001	00060	143454		1990	10	93.9
USGS	10109001	00060	143454		1990	11	84.7
USGS	10109001	00060	143454		1990	12	74.8
USGS	10109001	00060	143454		1991	1	72.5
USGS	10109001	00060	143454		1991	2	74.1
USGS	10109001	00060	143454		1991	3	81.2
USGS	10109001	00060	143454		1991	4	110.7
USGS	10109001	00060	143454		1991	5	222.5
USGS	10109001	00060	143454		1991	6	560.0
USGS	10109001	00060	143454		1991	7	236.5
USGS	10109001	00060	143454		1991	8	157.0
USGS	10109001	00060	143454		1991	9	124.6
USGS	10109001	00060	143454		1991	10	106.9
USGS	10109001	00060	143454		1991	11	104.5
USGS	10109001	00060	143454		1991	12	94.7
USGS	10109001	00060	143454		1992	1	88.1
USGS	10109001	00060	143454		1992	2	85.2
USGS	10109001	00060	143454		1992	3	106.6
USGS	10109001	00060	143454		1992	4	166.8
USGS	10109001	00060	143454		1992	5	240.2
USGS	10109001	00060	143454		1992	6	152.4
USGS	10109001	00060	143454		1992	7	105.2
USGS	10109001	00060	143454		1992	8	86.4
USGS	10109001	00060	143454		1992	9	82.2
USGS	10109001	00060	143454		1992	10	76.7
USGS	10109001	00060	143454		1992	11	71.9
USGS	10109001	00060	143454		1992	12	69.0
USGS	10109001	00060	143454		1993	1	63.1
USGS	10109001	00060	143454		1993	2	61.6
USGS	10109001	00060	143454		1993	3	111.1
USGS	10109001	00060	143454		1993	4	176.9
USGS	10109001	00060	143454		1993	5	726.1
USGS	10109001	00060	143454		1993	6	822.2
USGS	10109001	00060	143454		1993	7	412.3
USGS	10109001	00060	143454		1993	8	234.4
USGS	10109001	00060	143454		1993	9	176.5
USGS	10109001	00060	143454		1993	10	143.3
USGS	10109001	00060	143454		1993	11	116.9
USGS	10109001	00060	143454		1993	12	107.4
USGS	10109001	00060	143454		1994	1	100.5
USGS	10109001	00060	143454		1994	2	96.0
USGS	10109001	00060	143454		1994	3	119.7
USGS	10109001	00060	143454		1994	4	224.8
USGS	10109001	00060	143454		1994	5	432.0
USGS	10109001	00060	143454		1994	6	273.3
USGS	10109001	00060	143454		1994	7	158.7
USGS	10109001	00060	143454		1994	8	124.3
USGS	10109001	00060	143454		1994	9	103.1
USGS	10109001	00060	143454		1994	10	102.1
USGS	10109001	00060	143454		1994	11	92.2
USGS	10109001	00060	143454		1994	12	84.3
USGS	10109001	00060	143454		1995	1	81.8
USGS	10109001	00060	143454		1995	2	95.1
USGS	10109001	00060	143454		1995	3	152.5
USGS	10109001	00060	143454		1995	4	215.3
USGS	10109001	00060	143454		1995	5	467.3
USGS	10109001	00060	143454		1995	6	970.7
USGS	10109001	00060	143454		1995	7	555.8
USGS	10109001	00060	143454		1995	8	267.3
USGS	10109001	00060	143454		1995	9	200.0
USGS	10109001	00060	143454		1995	10	162.4
USGS	10109001	00060	143454		1995	11	142.5
USGS	10109001	00060	143454		1995	12	132.1
USGS	10109001	00060	143454		1996	1	118.5
USGS	10109001	00060	143454		1996	2	116.0
USGS	10109001	00060	143454		1996	3	132.3
USGS	10109001	00060	143454		1996	4	284.4
USGS	10109001	00060	143454		1996	5	743.5
USGS	10109001	00060	143454		1996	6	948.5
USGS	10109001	00060	143454		1996	7	392.5
USGS	10109001	00060	143454		1996	8	232.5
USGS	10109001	00060	143454		1996	9	177.0
USGS	10109001	00060	143454		1996	10	145.9
USGS	10109001	00060	143454		1996	11	130.9
USGS	10109001	00060	143454		1996	12	132.8
USGS	10109001	00060	143454		1997	1	157.6
USGS	10109001	00060	143454		1997	2	136.1
USGS	10109001	00060	143454		1997	3	176.5
USGS	10109001	00060	143454		1997	4	327.5
USGS	10109001	00060	143454		1997	5	1095
USGS	10109001	00060	143454		1997	6	1145
USGS	10109001	00060	143454		1997	7	485.4
USGS	10109001	00060	143454		1997	8	280.1
USGS	10109001	00060	143454		1997	9	223.1
USGS	10109001	00060	143454		1997	10	193.3
USGS	10109001	00060	143454		1997	11	163.8
USGS	10109001	00060	143454		1997	12	142.9
USGS	10109001	00060	143454		1998	1	137.2
USGS	10109001	00060	143454		1998	2	126.9
USGS	10109001	00060	143454		1998	3	161.7
USGS	10109001	00060	143454		1998	4	290.2
USGS	10109001	00060	143454		1998	5	707.9
USGS	10109001	00060	143454		1998	6	865.4
USGS	10109001	00060	143454		1998	7	536.5
USGS	10109001	00060	143454		1998	8	303.4
USGS	10109001	00060	143454		1998	9	234.7
USGS	10109001	00060	143454		1998	10	189.5
USGS	10109001	00060	143454		1998	11	170.7
USGS	10109001	00060	143454		1998	12	150.4
USGS	10109001	00060	143454		1999	1	135.7
USGS	10109001	00060	143454		1999	2	131.1
USGS	10109001	00060	143454		1999	3	154.1
USGS	10109001	00060	143454		1999	4	281.6
USGS	10109001	00060	143454		1999	5	772.7
USGS	10109001	00060	143454		1999	6	1149
USGS	10109001	00060	143454		1999	7	537.7
USGS	10109001	00060	143454		1999	8	305.4
USGS	10109001	00060	143454		1999	9	225.0
USGS	10109001	00060	143454		1999	10	183.3
USGS	10109001	00060	143454		1999	11	167.4
USGS	10109001	00060	143454		1999	12	153.0
USGS	10109001	00060	143454		2000	1	129.7
USGS	10109001	00060	143454		2000	2	121.1
USGS	10109001	00060	143454		2000	3	125.4
USGS	10109001	00060	143454		2000	4	228.0
USGS	10109001	00060	143454		2000	5	449.1
USGS	10109001	00060	143454		2000	6	342.5
USGS	10109001	00060	143454		2000	7	190.6
USGS	10109001	00060	143454		2000	8	147.6
USGS	10109001	00060	143454		2000	9	131.3
USGS	10109001	00060	143454		2000	10	122.6
USGS	10109001	00060	143454		2000	11	116.0
USGS	10109001	00060	143454		2000	12	103.7
USGS	10109001	00060	143454		2001	1	90.7
USGS	10109001	00060	143454		2001	2	97.5
USGS	10109001	00060	143454		2001	3	113.3
USGS	10109001	00060	143454		2001	4	172.4
USGS	10109001	00060	143454		2001	5	407.6
USGS	10109001	00060	143454		2001	6	240.8
USGS	10109001	00060	143454		2001	7	150.7
USGS	10109001	00060	143454		2001	8	124.5
USGS	10109001	00060	143454		2001	9	111.5
USGS	10109001	00060	143454		2001	10	105.3
USGS	10109001	00060	143454		2001	11	97.4
USGS	10109001	00060	143454		2001	12	90.4
USGS	10109001	00060	143454		2002	1	83.5
USGS	10109001	00060	143454		2002	2	83.6
USGS	10109001	00060	143454		2002	3	91.0
USGS	10109001	00060	143454		2002	4	162.8
USGS	10109001	00060	143454		2002	5	334.9
USGS	10109001	00060	143454		2002	6	348.6
USGS	10109001	00060	143454		2002	7	176.9
USGS	10109001	00060	143454		2002	8	132.8
USGS	10109001	00060	143454		2002	9	123.0
USGS	10109001	00060	143454		2002	10	112.8
USGS	10109001	00060	143454		2002	11	103.6
USGS	10109001	00060	143454		2002	12	92.7
USGS	10109001	00060	143454		2003	1	89.4
USGS	10109001	00060	143454		2003	2	93.1
USGS	10109001	00060	143454		2003	3	106.6
USGS	10109001	00060	143454		2003	4	188.9
USGS	10109001	00060	143454		2003	5	417.2
USGS	10109001	00060	143454		2003	6	387.5
USGS	10109001	00060	143454		2003	7	175.3
USGS	10109001	00060	143454		2003	8	128.6
USGS	10109001	00060	143454		2003	9	113.4
USGS	10109001	00060	143454		2003	10	105.7
USGS	10109001	00060	143454		2003	11	89.5
USGS	10109001	00060	143454		2003	12	78.4
USGS	10109001	00060	143454		2004	1	76.0
USGS	10109001	00060	143454		2004	2	74.5
USGS	10109001	00060	143454		2004	3	107.5
USGS	10109001	00060	143454		2004	4	188.6
USGS	10109001	00060	143454		2004	5	347.8
USGS	10109001	00060	143454		2004	6	358.6
USGS	10109001	00060	143454		2004	7	188.5
USGS	10109001	00060	143454		2004	8	127.8
USGS	10109001	00060	143454		2004	9	109.2
USGS	10109001	00060	143454		2004	10	102.7
USGS	10109001	00060	143454		2004	11	95.8
USGS	10109001	00060	143454		2004	12	84.3
USGS	10109001	00060	143454		2005	1	79.8
USGS	10109001	00060	143454		2005	2	76.4
USGS	10109001	00060	143454		2005	3	106.5
USGS	10109001	00060	143454		2005	4	296.9
USGS	10109001	00060	143454		2005	5	809.3
USGS	10109001	00060	143454		2005	6	851.0
USGS	10109001	00060	143454		2005	7	431.8
USGS	10109001	00060	143454		2005	8	247.9
USGS	10109001	00060	143454		2005	9	194.4
USGS	10109001	00060	143454		2005	10	157.5
USGS	10109001	00060	143454		2005	11	139.5
USGS	10109001	00060	143454		2005	12	121.5
USGS	10109001	00060	143454		2006	1	101.7
USGS	10109001	00060	143454		2006	2	107.8
USGS	10109001	00060	143454		2006	3	132.3
USGS	10109001	00060	143454		2006	4	401.6
USGS	10109001	00060	143454		2006	5	1067
USGS	10109001	00060	143454		2006	6	894.4
USGS	10109001	00060	143454		2006	7	382.5
USGS	10109001	00060	143454		2006	8	231.8
USGS	10109001	00060	143454		2006	9	184.7
USGS	10109001	00060	143454		2006	10	168.1
USGS	10109001	00060	143454		2006	11	158.4
USGS	10109001	00060	143454		2006	12	143.2
USGS	10109001	00060	143454		2007	1	132.5
USGS	10109001	00060	143454		2007	2	124.0
USGS	10109001	00060	143454		2007	3	160.1
USGS	10109001	00060	143454		2007	4	234.7
USGS	10109001	00060	143454		2007	5	400.5
USGS	10109001	00060	143454		2007	6	279.7
USGS	10109001	00060	143454		2007	7	179.9
USGS	10109001	00060	143454		2007	8	143.0
USGS	10109001	00060	143454		2007	9	127.7
USGS	10109001	00060	143454		2007	10	111.2
USGS	10109001	00060	143454		2007	11	99.0
USGS	10109001	00060	143454		2007	12	96.0
USGS	10109001	00060	143454		2008	1	93.1
USGS	10109001	00060	143454		2008	2	85.8
USGS	10109001	00060	143454		2008	3	89.6
USGS	10109001	00060	143454		2008	4	121.6
USGS	10109001	00060	143454		2008	5	400.5
USGS	10109001	00060	143454		2008	6	626.6
USGS	10109001	00060	143454		2008	7	351.6
USGS	10109001	00060	143454		2008	8	208.2
USGS	10109001	00060	143454		2008	9	156.3
USGS	10109001	00060	143454		2008	10	123.0
USGS	10109001	00060	143454		2008	11	118.6
USGS	10109001	00060	143454		2008	12	99.5
USGS	10109001	00060	143454		2009	1	101.8
USGS	10109001	00060	143454		2009	2	96.5
USGS	10109001	00060	143454		2009	3	113.4
USGS	10109001	00060	143454		2009	4	248.7
USGS	10109001	00060	143454		2009	5	686.2
USGS	10109001	00060	143454		2009	6	751.1
USGS	10109001	00060	143454		2009	7	361.6
USGS	10109001	00060	143454		2009	8	229.8
USGS	10109001	00060	143454		2009	9	174.9
USGS	10109001	00060	143454		2009	10	151.6
USGS	10109001	00060	143454		2009	11	128.4
USGS	10109001	00060	143454		2009	12	109.3
USGS	10109001	00060	143454		2010	1	101.3
USGS	10109001	00060	143454		2010	2	93.4
USGS	10109001	00060	143454		2010	3	95.7
USGS	10109001	00060	143454		2010	4	168.1
USGS	10109001	00060	143454		2010	5	280.5
USGS	10109001	00060	143454		2010	6	634.3
USGS	10109001	00060	143454		2010	7	287.1
USGS	10109001	00060	143454		2010	8	183.0
USGS	10109001	00060	143454		2010	9	148.6
USGS	10109001	00060	143454		2010	10	134.1
USGS	10109001	00060	143454		2010	11	114.8
USGS	10109001	00060	143454		2010	12	112.3
USGS	10109001	00060	143454		2011	1	109.9
USGS	10109001	00060	143454		2011	2	101.8
USGS	10109001	00060	143454		2011	3	133.7
USGS	10109001	00060	143454		2011	4	302.3
USGS	10109001	00060	143454		2011	5	781.2
USGS	10109001	00060	143454		2011	6	1351
USGS	10109001	00060	143454		2011	7	1118
USGS	10109001	00060	143454		2011	8	476.5
USGS	10109001	00060	143454		2011	9	311.6
USGS	10109001	00060	143454		2011	10	262.3
USGS	10109001	00060	143454		2011	11	221.0
USGS	10109001	00060	143454		2011	12	183.9
USGS	10109001	00060	143454		2012	1	164.5
USGS	10109001	00060	143454		2012	2	147.3
USGS	10109001	00060	143454		2012	3	166.5
USGS	10109001	00060	143454		2012	4	282.4
USGS	10109001	00060	143454		2012	5	414.8
USGS	10109001	00060	143454		2012	6	323.2
USGS	10109001	00060	143454		2012	7	195.3
USGS	10109001	00060	143454		2012	8	151.1
USGS	10109001	00060	143454		2012	9	131.0
USGS	10109001	00060	143454		2012	10	117.5
USGS	10109001	00060	143454		2012	11	110.1
USGS	10109001	00060	143454		2012	12	104.3
USGS	10109001	00060	143454		2013	1	96.2
USGS	10109001	00060	143454		2013	2	91.9
USGS	10109001	00060	143454		2013	3	102.5
USGS	10109001	00060	143454		2013	4	147.3
USGS	10109001	00060	143454		2013	5	361.2
USGS	10109001	00060	143454		2013	6	264.9
USGS	10109001	00060	143454		2013	7	151.5
USGS	10109001	00060	143454		2013	8	113.9
USGS	10109001	00060	143454		2013	9	104.3
USGS	10109001	00060	143454		2013	10	96.4
USGS	10109001	00060	143454		2013	11	85.4
USGS	10109001	00060	143454		2013	12	74.3
USGS	10109001	00060	143454		2014	1	73.9
USGS	10109001	00060	143454		2014	2	76.5
USGS	10109001	00060	143454		2014	3	97.2
USGS	10109001	00060	143454		2014	4	218.9
USGS	10109001	00060	143454		2014	5	521.0
USGS	10109001	00060	143454		2014	6	513.0
USGS	10109001	00060	143454		2014	7	240.7
USGS	10109001	00060	143454		2014	8	169.8
USGS	10109001	00060	143454		2014	9	137.6
USGS	10109001	00060	143454		2014	10	126.6
USGS	10109001	00060	143454		2014	11	109.6
USGS	10109001	00060	143454		2014	12	98.9
USGS	10109001	00060	143454		2015	1	89.9
USGS	10109001	00060	143454		2015	2	99.2
USGS	10109001	00060	143454		2015	3	101.6
USGS	10109001	00060	143454		2015	4	173.4
USGS	10109001	00060	143454		2015	5	403.4
USGS	10109001	00060	143454		2015	6	406.4
USGS	10109001	00060	143454		2015	7	215.1
USGS	10109001	00060	143454		2015	8	154.8
USGS	10109001	00060	143454		2015	9	126.2
