,RES1 Smith And Morehouse.Storage,RES2 Rockport.Storage,RES3 Echo.Storage,RES4 Lost Creek.Storage,RES5 East Canyon.Storage,RES6 Causey.Storage,RES7 Pineview.Storage,RES8 Willard Bay.Storage,RES9 Gravel Pit.Storage,RES10 Chalk Creek.Storage,Protected Pools.Pineview,Protected Pools.East Canyon,Weber Provo Diversion:SA1 Weber Provo Canal.Diversion,Oakley Diversion:SA2 Oakley to Wanship.Diversion,Wanship Diversion:SA3 Wanship to Echo.Diversion,Echo to Devils Slide Diversion:SA4 Echo to Devils Slide.Diversion,Lost Creek Diversion:SA5 Lost Creek.Diversion,Devils Slide to Stoddard Diversion:SA6 Devils Slide to Stodard.Diversion,Park City Diversion:SA7 Park City.Diversion,East Canyon Diversion:SA8 East Canyon.Diversion,Stoddard To Gateway Diversion:SA9 Stoddard To Gateway.Diversion,Gateway Canal Diversion:SA10 Gateway Canal.Diversion,Davis Weber Canal Diversion:SA11 Davis Weber Canal.Diversion,Weber Basin Project Ogden Valley:SA12 Weber Basin Project Ogden Valley.Diversion,Ogden Brigham and S Ogden Highline Canals:SA13 Ogden Brigham and S Ogden Highline Canals.Diversion,Ogden River Below Pineview Diversion:SA14 Ogden River Below Pineview.Diversion,Slaterville Diversion:SA15 Slaterville.Diversion,Warren Canal Diversion:SA16 Warren Canal.Diversion,Ogden Bay Bird Refuge Diversion:SA17 Ogden Bay Bird Refuge.Diversion,GSL Minerals Diversion:SA18 GSL Minerals.Diversion,Gateway To Slaterville Diversion:SA19 Gateway To Slaterville.Diversion,Additional WB Demand Diversion:SA20 Additional WB Demand.Diversion,Weber Provo Diversion:SA1 Weber Provo Canal.Diversion Requested,Oakley Diversion:SA2 Oakley to Wanship.Diversion Requested,Wanship Diversion:SA3 Wanship to Echo.Diversion Requested,Echo to Devils Slide Diversion:SA4 Echo to Devils Slide.Diversion Requested,Lost Creek Diversion:SA5 Lost Creek.Diversion Requested,Devils Slide to Stoddard Diversion:SA6 Devils Slide to Stodard.Diversion Requested,Park City Diversion:SA7 Park City.Diversion Requested,East Canyon Diversion:SA8 East Canyon.Diversion Requested,Stoddard To Gateway Diversion:SA9 Stoddard To Gateway.Diversion Requested,Gateway Canal Diversion:SA10 Gateway Canal.Diversion Requested,Davis Weber Canal Diversion:SA11 Davis Weber Canal.Diversion Requested,Weber Basin Project Ogden Valley:SA12 Weber Basin Project Ogden Valley.Diversion Requested,Ogden Brigham and S Ogden Highline Canals:SA13 Ogden Brigham and S Ogden Highline Canals.Diversion Requested,Ogden River Below Pineview Diversion:SA14 Ogden River Below Pineview.Diversion Requested,Slaterville Diversion:SA15 Slaterville.Diversion Requested,Warren Canal Diversion:SA16 Warren Canal.Diversion Requested,Ogden Bay Bird Refuge Diversion:SA17 Ogden Bay Bird Refuge.Diversion Requested,GSL Minerals Diversion:SA18 GSL Minerals.Diversion Requested,Gateway To Slaterville Diversion:SA19 Gateway To Slaterville.Diversion Requested,Additional WB Demand Diversion:SA20 Additional WB Demand.Diversion Requested,Chalk Creek and Weber River Confluence.Inflow1,Davis Weber Canal Sources Confluence.Inflow1,East Canyon Creek and Weber River Confluence.Inflow1,Independent Streams Confluence.Inflow1,Lost Creek and Weber River Confluence.Inflow1,Ogden and Weber River Confluence.Inflow1,Q11 Reach Gain Confluence.Inflow1,Q20 Reach Gain Confluence.Inflow1,Q37 Reach Gain Confluence.Inflow1,Q46 Reach Gain Confluence.Inflow1,Q53 Reach Gain Confluence.Inflow1,Q57 Reach Gain Confluence.Inflow1,Q68 Sewage Outfall Confluence.Inflow1,Q8 Reach Gain Confluence.Inflow1,Q81 Reach Gain Confluence.Inflow1,Q82 Reach Gain Confluence.Inflow1,Smith And Morehouse and Weber River Confluence.Inflow1,Wells Confluence.Inflow1,Wheeler Creek and Ogden River Confluence.Inflow1,Willard Bay Releases and Weber River Confluence.Inflow1,Chalk Creek and Weber River Confluence.Inflow2,Davis Weber Canal Sources Confluence.Inflow2,East Canyon Creek and Weber River Confluence.Inflow2,Independent Streams Confluence.Inflow2,Lost Creek and Weber River Confluence.Inflow2,Ogden and Weber River Confluence.Inflow2,Q11 Reach Gain Confluence.Inflow2,Q20 Reach Gain Confluence.Inflow2,Q37 Reach Gain Confluence.Inflow2,Q46 Reach Gain Confluence.Inflow2,Q53 Reach Gain Confluence.Inflow2,Q57 Reach Gain Confluence.Inflow2,Q68 Sewage Outfall Confluence.Inflow2,Q8 Reach Gain Confluence.Inflow2,Q81 Reach Gain Confluence.Inflow2,Q82 Reach Gain Confluence.Inflow2,Smith And Morehouse and Weber River Confluence.Inflow2,Wells Confluence.Inflow2,Wheeler Creek and Ogden River Confluence.Inflow2,Willard Bay Releases and Weber River Confluence.Inflow2,Chalk Creek and Weber River Confluence.Outflow,Davis Weber Canal Sources Confluence.Outflow,East Canyon Creek and Weber River Confluence.Outflow,Independent Streams Confluence.Outflow,Lost Creek and Weber River Confluence.Outflow,Ogden and Weber River Confluence.Outflow,Q11 Reach Gain Confluence.Outflow,Q20 Reach Gain Confluence.Outflow,Q37 Reach Gain Confluence.Outflow,Q46 Reach Gain Confluence.Outflow,Q53 Reach Gain Confluence.Outflow,Q57 Reach Gain Confluence.Outflow,Q68 Sewage Outfall Confluence.Outflow,Q8 Reach Gain Confluence.Outflow,Q81 Reach Gain Confluence.Outflow,Q82 Reach Gain Confluence.Outflow,Smith And Morehouse and Weber River Confluence.Outflow,Wells Confluence.Outflow,Wheeler Creek and Ogden River Confluence.Outflow,Willard Bay Releases and Weber River Confluence.Outflow,WBWCD ASR.Inflow,WBWCD ASR.Outflow,WBWCD ASR.Percolation,WBWCD ASR.Pumped Flow,WBWCD ASR.Storage
8/1/1995,7974.993713,51041.34886,17104.13803,19016.81976,16967.59917,1000,36099.71132,204179.4272,NaN,,31627.50875,9828.946031,2024.009231,4872,2667,1960,1806,4980,1188,2340,378,19190,18150,2020.530179,8600,5874,23575,5104,4900.5,2736,5346,0,2024.009231,4872,2667,1960,1806,4980,1188,2340,378,19190,18150,6657,8600,5874,23575,5104,4900.5,2736,5346,0,4486.371061,18150,27526.11349,18977.93973,32506.11349,10859.29557,3000,31802.14295,38385.40906,27064.59114,1311.951278,0,5004.5,0,22930.7136,4477.356579,5933.171193,16907.93973,17862.25943,23575,886.2926135,0,10859.29557,212.0602702,0,12071.41803,1486.371061,703.9705444,5965.121808,7290.704431,708.5789015,215.0680898,5000,2273.427882,644.2864029,527.1434205,962.8380382,2070,83.158596,4477.356579,5372.663675,18150,38385.40906,19190,32506.11349,22930.7136,4486.371061,32506.11349,44350.53087,34355.29557,2020.530179,215.0680898,10004.5,2273.427882,23575,5004.5,6896.009231,18977.93973,17945.41803,28052.35658,NaN,NaN,0,NaN,NaN
9/1/1995,8350.000001,47926.12554,98.00183914,18215.73635,15670.9013,1000,8191.469565,193963.4752,NaN,,14337.55493,8565.223431,1487.291882,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,1759.334835,5848,4806,16400,3248,4779.5,1881,4131,0,1487.291882,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,5072,5848,4806,16400,3248,4779.5,1881,4131,0,4922.259536,1320,17026.09903,13961.62458,21259.09903,9124.128783,3000,21093.16684,17026.09903,8558.868895,1105.452614,0,6027.5,1025.158111,26122.25765,4262.074438,3991.20939,13101.62458,21747.99476,28280,830.3843763,11880,0,178.3754159,0,16998.12886,1922.259536,165.9321807,4922.394454,6016.259888,653.882221,0,2000,2328.830471,2157.742354,1765.425562,551.2406027,860,56.13410665,4262.074438,5752.643913,13200,17026.09903,14140,21259.09903,26122.25765,4922.259536,21259.09903,21948.49348,14575.12878,1759.334835,0,8027.5,3353.988581,28280,6027.5,4542.449993,13961.62458,21804.12886,32542.07444,NaN,NaN,0,NaN,NaN
10/1/1995,8350,49380.22907,6141.057391,18699.80462,16935.4077,2082.547,7851.197154,187381.8528,NaN,,9054.624857,9832.356446,1307.523583,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,1307.523583,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,4810.408538,577.5,685.4469386,4849.375894,235.4469386,5404.177475,3000,0,985.4469386,1384.793938,600,1529.422313,5492,2961.56836,6004.177475,3618.978691,3812.842177,3759.375894,773.7554362,8293.425742,1271.693906,5197.5,300,200.6241056,450,600,1810.408538,235.4469386,4158.722894,5082.883537,929.4223129,0,2000,1703.459439,2289.248267,1873.021309,537.449765,1090,93.24456378,3598.052949,6082.102444,5775,985.4469386,5050,685.4469386,6004.177475,4810.408538,235.4469386,5144.169832,6467.677475,1529.422313,1529.422313,7492,4665.027799,8293.425742,5492,4350.291942,4849.375894,867,11891.47869,NaN,NaN,0,NaN,NaN
11/1/1995,8350,53048.42057,13922.38101,19471.37169,19032.11421,3125.82994,10078.06845,191783.294,NaN,,10078.06845,11929.06296,1559.565575,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,1559.565575,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,5718.8176,0,3694.688078,2781.64529,3244.688078,11585.48112,3000,0,3994.688078,7051.490036,600,2100.178004,6954,3638.986341,12381.44118,6954,4332.446504,851.6452897,600,6954,2062.506017,0,300,248.3547102,450,795.9600583,2718.8176,3244.688078,3908.447248,4776.991081,1500.178004,726.6932938,2000,3029.205155,0,0,866.1054111,1930,195.9600583,0,7781.323618,0,3994.688078,3030,3694.688078,12381.44118,5718.8176,3244.688078,7903.135326,11828.48112,2100.178004,2826.871298,8954,6668.191495,12381.44118,6954,5198.551915,2781.64529,795.9600583,6954,NaN,NaN,0,NaN,NaN
12/1/1995,8350,57011.13441,22573.26693,20515.45278,21025.40137,4078.248626,11712.07042,200223.7053,NaN,,11712.07042,13922.35012,1390.51918,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,1390.51918,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,6823.698874,0,2160.864464,2843.327802,1710.864464,9966.201184,3000,0,2460.864464,5351.785697,600,2234.001966,1569.5,3244.544752,10745.2113,1569.5,3828.637029,1083.327802,600,1569.5,1827.187049,0,300,186.6721979,450,779.0101189,3823.698874,1710.864464,3974.249035,4857.415487,1634.001966,0,2000,3718.169087,0,0,806.4269027,1760,179.0101189,0,8650.885923,0,2460.864464,3030,2160.864464,10745.2113,6823.698874,1710.864464,6435.113499,10209.20118,2234.001966,2234.001966,3569.5,6962.71384,10745.2113,1569.5,4635.063932,2843.327802,779.0101189,1569.5,NaN,NaN,0,NaN,NaN
1/1/1996,8350,60222.20137,29082.16197,21239.5734,22852.57688,4958.274695,13319.79784,215754.8165,NaN,,13319.79784,15749.52563,1159.421425,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,1159.421425,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,4916.222236,0,3604.689839,1828.314599,3154.689839,11193.20785,3000,0,3904.689839,6613.449914,600,2207.727427,3466.721062,2705.316658,11978.0077,0,3032.786461,1038.314599,600,0,1592.672798,0,300,191.685401,450,784.7998471,1916.222236,3154.689839,3747.074674,4579.757935,1607.727427,0,2000,3505.750299,4237.10352,3466.721062,831.9516218,790,184.7998471,0,6508.895034,0,3904.689839,2020,3604.689839,11978.0077,4916.222236,3154.689839,7651.764513,11193.20785,2207.727427,2207.727427,5466.721062,6211.066957,16215.11122,3466.721062,3864.738083,1828.314599,784.7998471,0,NaN,NaN,0,NaN,NaN
2/1/1996,8350,61260,40462.3475,22510,26227.64406,6388.227199,18197.84492,247302,NaN,,18197.84492,19124.59281,1407.76777,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,1407.76777,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,8625.763365,0,7422.380399,2815.835992,6575.578353,32010.48735,5916.075488,0,7722.380399,17499.31873,600,5478.047077,0,3284.791464,33696.05895,0,3634.556903,2095.835992,600,0,2754.422175,0,300,214.1640083,846.8020458,1685.571601,2709.687877,6575.578353,11872.77432,14511.16862,4878.047077,0,2000,3669.082658,0,0,1058.002332,720,1085.571601,0,11380.18554,0,7722.380399,3030,7422.380399,33696.05895,8625.763365,6575.578353,19595.15472,32010.48735,5478.047077,5478.047077,2000,6953.874122,33696.05895,0,4692.559234,2815.835992,1685.571601,0,NaN,NaN,0,NaN,NaN
3/1/1996,8350,61260,73940,22510,36321.34784,7870,50007.67778,247302,NaN,,50007.67778,29218.29659,3881.066448,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,3881.066448,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,29578.78854,0,26645.61476,2861.289115,23144.58875,70263.9959,17579.00303,3965.318441,26945.61476,45228.17726,3655.413826,15738.38583,11823.45812,9055.821713,73311.06143,11823.45812,9614.202775,2201.289115,600,11823.45812,7864.182397,0,300,168.7108851,3501.026008,3047.065526,11999.78551,19179.27031,20483.85162,25035.81864,12082.972,16671.44703,2000,8523.18132,0,0,3322.685387,660,2447.065526,0,37442.97094,0,26945.61476,3030,26645.61476,73311.06143,29578.78854,23144.58875,47429.46637,70263.9959,15738.38583,32409.83285,13823.45812,17579.00303,73311.06143,11823.45812,12936.88816,2861.289115,3047.065526,11823.45812,NaN,NaN,0,NaN,NaN
4/1/1996,8350,61260,73940,22510,51200,7870,110150,247302,NaN,,66150,22400,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,78013.7433,1650,188448.0971,4784.804045,174347.5199,237544.1579,39309.38539,94156.56881,189088.7519,210181.5424,13109.47875,37938.2944,187673.7541,33829.22021,248202.8863,187673.7541,24038.20906,2644.804045,7906.079325,188698.7541,16230.12551,0,640.6548219,265.1959545,14349.57721,10658.72842,38704.35791,80190.95109,23737.5945,29012.6155,24828.81564,30597.25618,2000,5610.063465,0,0,9791.011149,2140,3019.649092,0,94243.86881,1650,189088.7519,5050,188697.0971,248202.8863,78013.7433,174347.5199,212826.3464,239194.1579,37938.2944,68535.55057,189673.7541,39439.28368,248202.8863,187673.7541,33829.22021,4784.804045,10925.72842,188698.7541,NaN,NaN,0,NaN,NaN
5/1/1996,8350,61260,73940,22510,51200,7870,110150,247302,NaN,,66150,22400,17555.26314,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,17555.26314,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,42391.1434,10725,93155.22354,8762.204407,90386.31817,136526.6306,36091.72718,57680.50508,100229.1686,118796.8141,15679.38783,20988.07633,95204.09618,29971.86065,170016.6995,95204.09618,43143.08994,7082.204407,35397.20057,108529.0962,17442.36167,0,7073.945063,327.795593,7250.905375,33490.06894,6299.416223,32705.81309,25865.84986,31613.81649,10380.68849,18767.92424,2000,9557.860835,0,0,15346.03385,1680,2097.868367,0,59833.50508,10725,100229.1686,9090,97637.22354,170016.6995,42391.1434,90386.31817,126095.0185,150410.6306,26060.07633,39756.00057,97204.09618,39529.72149,170016.6995,95204.09618,58489.12379,8762.204407,37495.06894,108529.0962,NaN,NaN,0,NaN,NaN
6/1/1996,7365.217466,55393.81105,54925.83088,20563.72103,41534.68788,1887.495264,86090.20415,235101.3088,NaN,,53101.93308,19727.54989,5521.040034,13804,2921,2352,1806,5727,1650,3250,504,14140,14025,7291,5848,5340,22550,4872,6715.5,2223,4617,0,5521.040034,13804,2921,2352,1806,5727,1650,3250,504,14140,14025,7291,5848,5340,22550,4872,6715.5,2223,4617,0,3062.408746,14025,18068.8211,13729.06045,23795.8211,7009.068357,3000,19480.05582,25077.88945,18635.13671,6099.485818,0,6587.5,0,19994.05998,4496.276351,13905.17589,11679.06045,18208.69684,22550,282.249767,0,7009.068357,410.9395519,0,12984.99163,62.40874552,4315.765275,5740.307708,7015.931643,1191.514182,1060.080868,5000,2108.537283,2555.940016,2091.223649,5419.864146,2050,116.2947847,4496.276351,3344.658513,14025,25077.88945,14140,23795.8211,19994.05998,3062.408746,23795.8211,30818.19716,25651.06836,7291,1060.080868,11587.5,2108.537283,22550,6587.5,19325.04003,13729.06045,18324.99163,27046.27635,NaN,NaN,0,NaN,NaN
7/1/1996,3537.743739,49491.70933,21302.80344,18604.84973,27551.87277,1000,58828.00498,219057.2886,NaN,,40722.59278,17529.52676,2223.18462,8932,2921,2058,2236,5229,1320,2600,414,20200,18975,2826.551424,8944,6141,22550,5800,4900.5,3078,6075,0,2223.18462,8932,2921,2058,2236,5229,1320,2600,414,20200,18975,7639.7,8944,6141,22550,5800,4900.5,3078,6075,0,3522.648665,18975,30162.08743,19974.57475,35391.08743,11810.43197,3000,35234.57606,41972.5194,29695.86395,2208.916308,0,5700.5,0,23350,5700.5,6353.38059,17724.57475,17565.32887,23350,741.8197175,0,11810.43197,225.4252536,0,11539.56803,522.6486652,156.5113682,5861.919293,7164.568025,617.6351164,619.8434443,5000,1903.53739,0,0,4801.80403,2250,115.2391553,4900.5,4264.468383,18975,41972.5194,20200,35391.08743,23350,3522.648665,35391.08743,47834.4387,36860.43198,2826.551424,619.8434443,10700.5,1903.53739,23350,5700.5,11155.18462,19974.57475,17680.56803,28250.5,NaN,NaN,0,NaN,NaN
8/1/1996,2877.498976,44069.72658,10.00000028,17389.80761,15828.46065,1000,23506.24086,204895.2448,NaN,,19746.9499,15795.06069,1831.885706,4872,2667,1960,1806,4980,1188,2340,378,19190,17007.29239,1899.313201,8600,5874,23575,5104,4900.5,2736,5346,0,1831.885706,4872,2667,1960,1806,4980,1188,2340,378,19190,18150,6657,8600,5874,23575,5104,4900.5,2736,5346,0,4265.351552,17007.29239,19651.87967,18988.93388,24631.87967,2758.139831,3000,24125.77251,29632.37934,18084.6395,1262.658012,0,5004.5,0,22914.12957,4463.787826,5384.399464,16918.93388,25957.16182,23575,724.873098,0,9980.499668,201.0661178,0,20155.98973,1265.351552,506.1071535,5749.194045,7026.792722,636.6551894,87.61146977,5000,1897.808971,660.8704349,540.712174,1319.486242,2070,72.82791778,4463.787826,4990.22465,17007.29239,29632.37934,19190,24631.87967,22914.12957,4265.351552,24631.87967,35381.57338,25111.43222,1899.313201,87.61146977,10004.5,1897.808971,23575,5004.5,6703.885706,18988.93388,26029.98973,28038.78783,NaN,NaN,0,NaN,NaN
9/1/1996,3586.717022,33431.25358,9.999999988,16624.57869,14620.99615,1000,9.999998897,182133.5836,NaN,,5337.412449,14618.36953,1602.48526,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,1837.525755,5848,4806,16400,3248,4779.5,1881,4131,0,1602.48526,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,5072,5848,4806,16400,3248,4779.5,1881,4131,0,13023.28597,1320,8410.601013,13959.37385,12643.60101,631.7223566,10730.01055,12385.29595,8410.601013,0,1105.875394,0,6027.5,970.0344251,13360.18156,4166.040758,4152.519685,13099.37385,17475.8523,15635.29842,930.8923304,11880,0,180.6261497,0,12728.45921,2293.275415,258.3050677,4976.772837,6082.722357,731.650361,0,2000,2557.32065,2275.116852,1861.459242,450,860,58.60690848,16810.74234,13954.1783,13200,8410.601013,14140,12643.60101,13360.18156,13023.28597,12643.60101,13387.37385,6082.722357,1837.525755,0,8027.5,3527.355075,15635.29842,6027.5,4602.519685,13959.37385,17534.45921,32446.04076,NaN,NaN,0,NaN,NaN
10/1/1996,3610.841836,34664.01628,5720.954082,17007.30025,15812.25152,2079.790916,10.00000005,175535.9876,NaN,,867.2744728,15812.25152,1234.250712,81.2,127,19.6,0,0,0,0,0,5050,5775,0,952.7763637,0,3075,232,7260,1197,486,0,1234.250712,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,4573.253186,577.5,789.2462133,4853.866376,339.2462133,5419.187297,3000,0,1089.246213,1446.168195,600,1467.111563,5492,2768.434001,6019.187297,3634.419294,3633.884713,3763.866376,513.4351982,8289.563716,1174.655218,5197.5,300,196.1336243,450,600,1573.253186,339.2462133,4120.788357,5036.519103,867.1115634,0,2000,1659.88396,2270.376419,1857.580706,450,1090,86.56480177,3617.355577,5747.908404,5775,1089.246213,5050,789.2462133,6019.187297,4573.253186,339.2462133,5210.03457,6482.687297,1467.111563,1467.111563,7492,4428.317961,8289.563716,5492,4083.884713,4853.866376,600,11906.91929,NaN,NaN,0,NaN,NaN
11/1/1996,4122.169509,38118.06968,13910.8132,17884.77925,18049.78497,3142.456866,2360.404136,180715.4881,NaN,,2360.404136,18049.78497,1656.658523,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,1656.658523,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,5964.443459,0,4046.780998,2780.274631,3596.780998,12344.54611,3000,0,4346.780998,7587.47425,600,2230.166465,6954,3354.20888,13159.5005,6954,4560.867403,850.2746314,600,6954,2225.415659,0,300,249.7253686,450,814.9543884,2964.443459,3596.780998,4090.967884,5000.071858,1630.166465,720.2376707,2000,3099.844511,0,0,450,1930,214.9543884,0,8189.859118,0,4346.780998,3030,4046.780998,13159.5005,5964.443459,3596.780998,8437.748882,12587.54611,2230.166465,2950.404136,8954,6454.053391,13159.5005,6954,5010.867403,2780.274631,814.9543884,6954,NaN,NaN,0,NaN,NaN
12/1/1996,4383.21655,41538.61142,21779.19647,18781.52608,19910.8517,4073.939875,3875.709819,188703.668,NaN,,3875.709819,19910.8517,1296.916956,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,1296.916956,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,6189.510491,0,2141.788442,2831.431425,1691.788442,9532.315904,3000,0,2441.788442,5152.588516,600,2115.305683,1569.5,2765.092524,10292.97988,1569.5,3612.009481,1071.431425,600,1569.5,1678.872774,0,300,198.5685751,450,760.6639789,3189.510491,1691.788442,3782.231499,4622.727388,1515.305683,0,2000,3655.449217,0,0,450,1760,160.6639789,0,7868.383266,0,2441.788442,3030,2141.788442,10292.97988,6189.510491,1691.788442,6224.019941,9775.315904,2115.305683,2115.305683,3569.5,6420.541742,10292.97988,1569.5,4062.009481,2831.431425,760.6639789,1569.5,NaN,NaN,0,NaN,NaN
1/1/1997,4595.175658,44236.95345,27814.64566,19386.59758,21600.20792,4922.418958,5333.808084,202965.3669,NaN,,5333.808084,21600.20792,1073.851006,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,1073.851006,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,4604.906309,0,3267.636834,1815.984249,2817.636834,10332.72277,3000,0,3567.636834,6047.634166,600,2058.098265,3155.184434,2293.693239,11089.36241,0,2917.544245,1025.984249,600,0,1430.542889,0,300,204.0157515,450,756.6396419,1604.906309,2817.636834,3505.981581,4285.088599,1458.098265,0,2000,3404.648797,3856.336531,3155.184434,450,790,156.6396419,0,6035.449198,0,3567.636834,2020,3267.636834,11089.36241,4604.906309,2817.636834,7073.618415,10332.72277,2058.098265,2058.098265,5155.184434,5698.342037,14945.69894,3155.184434,3367.544245,1815.984249,756.6396419,0,NaN,NaN,0,NaN,NaN
2/1/1997,4662.217409,46588.56904,33876.53039,20080.31616,23592.22568,5796.522445,7463.585005,217697.6676,NaN,,7463.585005,23592.22568,979.3392565,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,979.3392565,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,4508.919398,0,3547.127262,2831.117707,3097.127262,14232.20945,3000,0,3847.127262,7359.299508,600,2729.776921,180.4144195,2218.08318,15195.79423,0,2747.422437,2111.117707,600,0,1552.965328,0,300,198.8822928,450,963.5847754,1508.919398,3097.127262,5623.289954,6872.909943,2129.776921,0,2000,3133.532406,220.5065127,180.4144195,450,720,363.5847754,0,6061.884726,0,3847.127262,3030,3547.127262,15195.79423,4508.919398,3097.127262,9470.417215,14232.20945,2729.776921,2729.776921,2180.41442,5351.615586,15416.30074,180.4144195,3197.422437,2831.117707,963.5847754,0,NaN,NaN,0,NaN,NaN
3/1/1997,8350,61260,64788.01948,22510,36963.36879,7870,49197.38618,247302,NaN,,49197.38618,36963.36879,5038.880225,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,5038.880225,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,20374.25926,0,27945.20212,2865.369372,25761.79592,85575.98145,3852.923757,0,28245.20212,52831.09966,4662.809324,20882.5881,28004.0195,8069.6046,89491.62281,28004.0195,12269.29178,2205.369372,600,28004.0195,10537.22984,0,300,164.630628,2183.406195,3915.641356,16521.3355,25761.79592,26791.26692,32744.88179,16219.77878,21451.21308,2000,10454.75012,0,0,839.193043,660,3315.641356,0,30911.48909,0,28245.20212,3030,27945.20212,89491.62281,20374.25926,25761.79592,55036.46903,85575.98145,20882.5881,42333.80118,30004.0195,18524.35472,89491.62281,28004.0195,13108.48483,2865.369372,3915.641356,28004.0195,NaN,NaN,0,NaN,NaN
4/1/1997,8350,61260,73940,22510,50037.297,7870,105923.4869,247302,NaN,,61923.48692,21237.297,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,63564.27777,1650,143748.2516,4797.058672,132478.4797,186562.5735,33473.72185,67839.3289,143918.2516,162389.3142,11094.75871,31232.82778,128582.964,28335.05707,189112.0963,128582.964,20314.95783,2657.058672,256,129607.964,13511.4025,0,170,252.9413283,11518.77191,2549.522736,30090.55592,64639.15078,21128.12128,25823.25934,20138.06907,26234.37415,2000,5268.563067,0,0,8020.099241,2140,2560.522736,0,77075.68027,1650,143918.2516,5050,143997.2516,189112.0963,63564.27777,132478.4797,165046.3729,188212.5735,31232.82778,57467.20193,130582.964,33603.62014,189112.0963,128582.964,28335.05707,4797.058672,2816.522736,129607.964,NaN,NaN,0,NaN,NaN
5/1/1997,8350,61260,73940,22510,51200,7870,110150,247302,NaN,,66150,22400,17880.53971,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,17880.53971,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,43718.05305,10725,95983.1471,8761.376914,92908.67136,139111.9632,37085.25684,59384.37351,102097.8396,120988.4379,16019.926,21656.01391,94650.82031,30730.83932,169463.4236,94650.82031,43964.51595,7081.376914,32220.07182,107975.8203,17819.32046,0,6114.692526,328.6230863,7556.475742,30351.46039,6632.796204,33524.29785,26187.97523,32007.52529,10708.08791,19144.17482,2000,9792.411833,0,0,15608.86308,1680,2136.388569,0,61537.37351,10725,102097.8396,9090,100465.1471,169463.4236,43718.05305,92908.67136,128285.8149,152995.9632,26728.01391,40800.18873,96650.82031,40523.25115,169463.4236,94650.82031,59573.37903,8761.376914,34356.46039,107975.8203,NaN,NaN,0,NaN,NaN
