,RES1 Smith And Morehouse.Storage,RES2 Rockport.Storage,RES3 Echo.Storage,RES4 Lost Creek.Storage,RES5 East Canyon.Storage,RES6 Causey.Storage,RES7 Pineview.Storage,RES8 Willard Bay.Storage,RES9 Gravel Pit.Storage,RES10 Chalk Creek.Storage,Protected Pools.Pineview,Protected Pools.East Canyon,Weber Provo Diversion:SA1 Weber Provo Canal.Diversion,Oakley Diversion:SA2 Oakley to Wanship.Diversion,Wanship Diversion:SA3 Wanship to Echo.Diversion,Echo to Devils Slide Diversion:SA4 Echo to Devils Slide.Diversion,Lost Creek Diversion:SA5 Lost Creek.Diversion,Devils Slide to Stoddard Diversion:SA6 Devils Slide to Stodard.Diversion,Park City Diversion:SA7 Park City.Diversion,East Canyon Diversion:SA8 East Canyon.Diversion,Stoddard To Gateway Diversion:SA9 Stoddard To Gateway.Diversion,Gateway Canal Diversion:SA10 Gateway Canal.Diversion,Davis Weber Canal Diversion:SA11 Davis Weber Canal.Diversion,Weber Basin Project Ogden Valley:SA12 Weber Basin Project Ogden Valley.Diversion,Ogden Brigham and S Ogden Highline Canals:SA13 Ogden Brigham and S Ogden Highline Canals.Diversion,Ogden River Below Pineview Diversion:SA14 Ogden River Below Pineview.Diversion,Slaterville Diversion:SA15 Slaterville.Diversion,Warren Canal Diversion:SA16 Warren Canal.Diversion,Ogden Bay Bird Refuge Diversion:SA17 Ogden Bay Bird Refuge.Diversion,GSL Minerals Diversion:SA18 GSL Minerals.Diversion,Gateway To Slaterville Diversion:SA19 Gateway To Slaterville.Diversion,Additional WB Demand Diversion:SA20 Additional WB Demand.Diversion,Weber Provo Diversion:SA1 Weber Provo Canal.Diversion Requested,Oakley Diversion:SA2 Oakley to Wanship.Diversion Requested,Wanship Diversion:SA3 Wanship to Echo.Diversion Requested,Echo to Devils Slide Diversion:SA4 Echo to Devils Slide.Diversion Requested,Lost Creek Diversion:SA5 Lost Creek.Diversion Requested,Devils Slide to Stoddard Diversion:SA6 Devils Slide to Stodard.Diversion Requested,Park City Diversion:SA7 Park City.Diversion Requested,East Canyon Diversion:SA8 East Canyon.Diversion Requested,Stoddard To Gateway Diversion:SA9 Stoddard To Gateway.Diversion Requested,Gateway Canal Diversion:SA10 Gateway Canal.Diversion Requested,Davis Weber Canal Diversion:SA11 Davis Weber Canal.Diversion Requested,Weber Basin Project Ogden Valley:SA12 Weber Basin Project Ogden Valley.Diversion Requested,Ogden Brigham and S Ogden Highline Canals:SA13 Ogden Brigham and S Ogden Highline Canals.Diversion Requested,Ogden River Below Pineview Diversion:SA14 Ogden River Below Pineview.Diversion Requested,Slaterville Diversion:SA15 Slaterville.Diversion Requested,Warren Canal Diversion:SA16 Warren Canal.Diversion Requested,Ogden Bay Bird Refuge Diversion:SA17 Ogden Bay Bird Refuge.Diversion Requested,GSL Minerals Diversion:SA18 GSL Minerals.Diversion Requested,Gateway To Slaterville Diversion:SA19 Gateway To Slaterville.Diversion Requested,Additional WB Demand Diversion:SA20 Additional WB Demand.Diversion Requested,Chalk Creek and Weber River Confluence.Inflow1,Davis Weber Canal Sources Confluence.Inflow1,East Canyon Creek and Weber River Confluence.Inflow1,Independent Streams Confluence.Inflow1,Lost Creek and Weber River Confluence.Inflow1,Ogden and Weber River Confluence.Inflow1,Q11 Reach Gain Confluence.Inflow1,Q20 Reach Gain Confluence.Inflow1,Q37 Reach Gain Confluence.Inflow1,Q46 Reach Gain Confluence.Inflow1,Q53 Reach Gain Confluence.Inflow1,Q57 Reach Gain Confluence.Inflow1,Q68 Sewage Outfall Confluence.Inflow1,Q8 Reach Gain Confluence.Inflow1,Q81 Reach Gain Confluence.Inflow1,Q82 Reach Gain Confluence.Inflow1,Smith And Morehouse and Weber River Confluence.Inflow1,Wells Confluence.Inflow1,Wheeler Creek and Ogden River Confluence.Inflow1,Willard Bay Releases and Weber River Confluence.Inflow1,Chalk Creek and Weber River Confluence.Inflow2,Davis Weber Canal Sources Confluence.Inflow2,East Canyon Creek and Weber River Confluence.Inflow2,Independent Streams Confluence.Inflow2,Lost Creek and Weber River Confluence.Inflow2,Ogden and Weber River Confluence.Inflow2,Q11 Reach Gain Confluence.Inflow2,Q20 Reach Gain Confluence.Inflow2,Q37 Reach Gain Confluence.Inflow2,Q46 Reach Gain Confluence.Inflow2,Q53 Reach Gain Confluence.Inflow2,Q57 Reach Gain Confluence.Inflow2,Q68 Sewage Outfall Confluence.Inflow2,Q8 Reach Gain Confluence.Inflow2,Q81 Reach Gain Confluence.Inflow2,Q82 Reach Gain Confluence.Inflow2,Smith And Morehouse and Weber River Confluence.Inflow2,Wells Confluence.Inflow2,Wheeler Creek and Ogden River Confluence.Inflow2,Willard Bay Releases and Weber River Confluence.Inflow2,Chalk Creek and Weber River Confluence.Outflow,Davis Weber Canal Sources Confluence.Outflow,East Canyon Creek and Weber River Confluence.Outflow,Independent Streams Confluence.Outflow,Lost Creek and Weber River Confluence.Outflow,Ogden and Weber River Confluence.Outflow,Q11 Reach Gain Confluence.Outflow,Q20 Reach Gain Confluence.Outflow,Q37 Reach Gain Confluence.Outflow,Q46 Reach Gain Confluence.Outflow,Q53 Reach Gain Confluence.Outflow,Q57 Reach Gain Confluence.Outflow,Q68 Sewage Outfall Confluence.Outflow,Q8 Reach Gain Confluence.Outflow,Q81 Reach Gain Confluence.Outflow,Q82 Reach Gain Confluence.Outflow,Smith And Morehouse and Weber River Confluence.Outflow,Wells Confluence.Outflow,Wheeler Creek and Ogden River Confluence.Outflow,Willard Bay Releases and Weber River Confluence.Outflow,WBWCD ASR.Inflow,WBWCD ASR.Outflow,WBWCD ASR.Percolation,WBWCD ASR.Pumped Flow,WBWCD ASR.Storage
10/1/1995,8350,61260,43802.22329,19576.35281,25986.16527,2945.190782,61918.11574,223139.5631,NaN,NaN,58294.94581,18778.60654,1599,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,1599,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,6706.241133,5775,2131.512947,4831.512947,1681.512947,952.4898251,4730.241133,1438.489825,3384.002773,3049.439825,600,690,5492,3641.68,3075,5492,4500,3741.512947,2269.693797,3075,1704,0,1252.489825,218.4870526,450,2122.510175,1976,243.0231223,3406.95,4164.05,90,1980.183622,2000,3050,0,0,821.88,1090,119.8163778,5492,8410.241133,5775,3384.002773,5050,2131.512947,3075,6706.241133,1681.512947,6790.952773,7213.489825,690,2670.183622,7492,6691.68,3075,5492,5321.88,4831.512947,2389.510175,8567,NaN,NaN,0,NaN,NaN
11/1/1995,8350,61228,54633.22329,19773.35281,27723.16527,4335.190782,64840.78265,224695.2721,NaN,NaN,61219.95294,20516.0551,1311,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,1311,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,8967,0,1940.530253,2785.154283,1490.530253,6748.37597,6451,0,2240.530253,3908.07597,600,1160,6954,3059,7495.709051,6036,3952,855.1542828,600,6036,1864,0,300,244.8457172,450,747.3330812,2516,1490.530253,2522.7,3083.3,560,2362.666919,2000,3360,1122,918,418,1930,147.3330812,0,10831,0,2240.530253,3030,1940.530253,7495.709051,8967,1490.530253,4763.230253,6991.37597,1160,3522.666919,8954,6419,8617.709051,6954,4370,2785.154283,747.3330812,6036,NaN,NaN,0,NaN,NaN
12/1/1995,8350,61252,63066.22329,20040.35281,29501.16527,5655.190782,65660.28657,234788.9651,NaN,NaN,62039.45686,22294.0551,1143,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,1143,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,6582,0,3841.86621,2811.869345,3391.86621,7551.996865,5353,0,4141.86621,5207.246865,600,1370,2083.5,2667,8282.492949,0,3368,1051.869345,600,0,1851,0,300,218.130655,450,730.496084,1229,3391.86621,2117.25,2587.75,770,49.50391598,2000,2710,2546.5,2083.5,442,1760,130.496084,0,8433,0,4141.86621,3030,3841.86621,8282.492949,6582,3391.86621,6259.11621,7794.996865,1370,1419.503916,4083.5,5377,10828.99295,2083.5,3810,2811.869345,730.496084,0,NaN,NaN,0,NaN,NaN
1/1/1996,8350,61212,72072.22329,20415.35281,31176.16527,6885.190782,66360.28657,247302,NaN,NaN,62739.45686,23969.0551,1074,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,1074,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,7530,0,3479.60088,1816.005718,3029.60088,8613.595162,6286,0,3779.60088,5390.595162,600,1300,4455,2506,9370.283837,0,3178,1026.005718,600,0,1476,0,300,203.994282,450,756.6886741,1244,3029.60088,2637,3223,700,0,2000,3740,5445,4455,402,790,156.6886741,0,9006,0,3779.60088,2020,3479.60088,9370.283837,7530,3029.60088,6416.60088,8613.595162,1300,1300,6455,6246,14815.28384,4455,3580,1816.005718,756.6886741,0,NaN,NaN,0,NaN,NaN
2/1/1996,8350,61260,73940,20705.35281,33154.16527,7870,68325.47735,247302,NaN,NaN,64704.64764,25947.0551,936,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,936,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,7368,0,9666.95036,2832.663585,9216.95036,17686.28677,6146,6898.223289,9966.95036,12278.68677,1295.190782,2565.190782,8010,2184,18576.83633,0,2578,2112.663585,600,0,1398,0,300,197.3364149,450,890.5495519,1222,2318.727071,4424.4,5407.6,1270,0,2000,4010,9790,8010,542,720,290.5495519,0,8766,0,9966.95036,3030,9666.95036,18576.83633,7368,9216.95036,14391.35036,17686.28677,2565.190782,2565.190782,10010,6194,28366.83633,8010,3120,2832.663585,890.5495519,0,NaN,NaN,0,NaN,NaN
3/1/1996,8350,61260,73940,22088.35281,38721.16527,7870,78214.07576,247302,NaN,NaN,74593.24605,31514.0551,1245,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,1245,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,14080,0,20871.37451,2760.302031,20421.37451,40621.07248,10805,17305,21171.37451,28768.57248,3270,7290,0,2905,41932.47408,0,3448,2100.302031,600,0,3225,0,300,269.6979689,450,1311.401595,3275,3116.374513,9697.5,11852.5,4020,3198.598405,2000,7900,0,0,702,660,711.401595,0,17305,0,21171.37451,3030,20871.37451,41932.47408,14080,20421.37451,30868.87451,40621.07248,7290,10488.59841,2000,10805,41932.47408,0,4150,2760.302031,1311.401595,0,NaN,NaN,0,NaN,NaN
4/1/1996,8350,61260,73940,22510,51200,7870,108759.9691,247302,NaN,NaN,64759.96906,22400,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,30615.10171,1650,67762.63952,4721.013895,63203.3536,101933.0458,23810.10171,40982.80171,68657.05973,82954.19583,8621.84,16891.84,43239.67507,12280,103768.8073,43239.67507,10120,2581.013895,256,44264.67507,10455,0,894.4202067,328.9861055,4808.285925,1835.761467,6805,22220.55189,16878.15,20628.85,8270,14413.23853,2000,11660,0,0,2160,2140,1846.761467,0,41070.10171,1650,68657.05973,5050,68011.63952,103768.8073,30615.10171,63203.3536,85535.20973,103583.0458,16891.84,31305.07853,45239.67507,23940,103768.8073,43239.67507,12280,4721.013895,2102.761467,44264.67507,NaN,NaN,0,NaN,NaN
5/1/1996,8350,61260,73940,22510,51200,7870,110150,247302,NaN,NaN,66150,22400,14685,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,14685,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,39657.58569,10725,97370.25963,8604.403433,93942.26399,154556.8854,32836.58569,57753.58569,109001.2888,131821.8854,23682.8,26780.8,123692.9601,23274.58,192055.5634,120790.4601,36390,6924.403433,38840.09706,134115.4601,20249,0,11631.0292,485.5965667,7909.99564,37498.67799,6821,36188.6783,29961,36619,8170,17806.41907,2000,13000,3547.5,2902.5,12531.58,1680,2663.580928,0,59906.58569,10725,109001.2888,9090,101852.2596,192055.5634,39657.58569,93942.26399,138962.2888,168440.8854,31852.8,44587.21907,125692.9601,36274.58,195603.0634,123692.9601,48921.58,8604.403433,41503.67799,134115.4601,NaN,NaN,0,NaN,NaN
6/1/1996,8350,61260,73940,22510,51200,7870,104490.6674,247302,NaN,NaN,66150,22400,19548,13804,2921,2352,1806,5727,1650,3250,504,14140,14025,7291,5848,5340,22550,4872,6715.5,2223,4617,0,19548,13804,2921,2352,1806,5727,1650,3250,504,14140,14025,7291,5848,5340,22550,4872,6715.5,2223,4617,0,46067.7011,14025,63405.54776,13442.89141,68777.85627,61254.56329,43816.7011,54967.2511,65896.4547,65653.21329,6426.96,1315.96,7074,31743.04,61854.56329,-3.73278E-12,47975,11392.89141,3816.702723,22550,11819,0,2490.906934,697.1085884,354.6914986,600,2251,13810.60517,11653.65,14243.35,2180,3796.702723,5000,17060,8646,7074,17120.04,2050,2123.297277,0,57886.7011,14025,65896.4547,14140,69132.54776,61854.56329,46067.7011,68777.85627,77550.1047,79896.56329,8606.96,5112.662723,12074,48803.04,70500.56329,7074,65095.04,13442.89141,5940,22550,NaN,NaN,0,NaN,NaN
7/1/1996,8350,60674.59992,45920.85859,20944.59445,39771.65882,3566.532255,84908.62747,236151.1066,NaN,NaN,61299.72167,22112.93613,3939,8932,2921,2058,2236,5229,1320,2600,414,20200,18975,7639.7,8944,6141,22550,5800,4900.5,3078,6075,0,3939,8932,2921,2058,2236,5229,1320,2600,414,20200,18975,7639.7,8944,6141,22550,5800,4900.5,3078,6075,0,4411,18975,28819.8649,19794.8649,34048.8649,11171.05,3000,32866.12072,39990.9149,28417.1,7639.7,0,6124.5,161.56,15064.5,0,10994,17544.8649,9732.968613,22550,3259,0,11171.05,405.1350971,0,3893.45,1411,1182.744181,6385.05,7803.95,0,678.5186127,5000,7110,7485.5,6124.5,2038.56,2250,301.4813873,0,7670,18975,39990.9149,20200,34048.8649,15064.5,4411,34048.8649,46375.9649,36221.05,7639.7,678.5186127,11124.5,7271.56,22550,6124.5,13032.56,19794.8649,10034.45,22550,NaN,NaN,0,NaN,NaN
8/1/1996,7734.176913,55423.08983,15353.17341,19638.87338,25488.7213,1000.000001,64807.42658,226348.0898,NaN,NaN,55536.13154,20867.93299,1860,4872,2667,1960,1806,4980,1188,2340,378,19190,18150,5577.328395,8600,5874,23575,5104,4900.5,2736,5346,0,1860,4872,2667,1960,1806,4980,1188,2340,378,19190,18150,6657,8600,5874,23575,5104,4900.5,2736,5346,0,3201,18150,31408.91676,18882.91676,36388.91676,13047.1,3000,32900.60725,44456.01676,31440.2,5577.328395,0,5004.5,0,17574.5,95,5737,16812.91676,10288.76416,23575,1549,0,13047.1,307.0832443,3.85721E-12,4527.4,201,3488.30951,4175.1,5102.9,0,0,5000,2130,6000.5,4909.5,995,2070,112.6358365,95,4750,18150,44456.01676,19190,36388.91676,17574.5,3201,36388.91676,48631.11676,36543.1,5577.328395,0,10004.5,2130,23575,5004.5,6732,18882.91676,10401.4,23670,NaN,NaN,0,NaN,NaN
9/1/1996,8069.572743,54480.87475,9.999999926,18827.32295,20373.86529,1000,49037.959,218939.1728,NaN,NaN,50377.84801,20364.58803,1632,2030,2159,1568,1204,4233,1056,2080,288,14140,11274.8,2790.721965,5848,4806,16400,3248,4779.5,1881,4131,0,1632,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,5072,5848,4806,16400,3248,4779.5,1881,4131,0,4804,11274.8,18093.50331,13865.45026,22326.50331,6145.103052,3000,19896.41901,22675.35331,14857.95305,2790.721965,0,6027.5,1403,10801,1446.5,4615,13005.45026,9372.138633,16400,1406,0,4581.85,274.5497434,1.86639E-12,4655.896948,1804,2430.084294,5476.05,6692.95,0,0,2000,4140,5599,4581,450,860,89.75831432,1446.5,6210,11274.8,22675.35331,14140,22326.50331,10801,4804,22326.50331,28151.40331,21550.90305,2790.721965,0,8027.5,5543,16400,6027.5,5065,13865.45026,9461.896948,17846.5,NaN,NaN,0,NaN,NaN
10/1/1996,8105.569377,56647.04393,5629.395376,19977.97909,21474.80285,2955.187085,44808.75586,212047.7373,NaN,NaN,46007.59073,21474.80285,1341,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,1341,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,4999,577.5,1403.824313,4847.324313,953.8243134,2656,3000,953.8243134,1703.824313,544.35,600,610,5492,3003.8,6331,3903.5,3976,3757.324313,3845.703631,8272.5,1611,5197.5,300,202.6756866,450,3675,1999,0,2597.85,3175.15,10,203.7036314,2000,2380,1941.5,1588.5,450,1090,96.29636861,3903.5,6610,5775,1703.824313,5050,1403.824313,6331,4999,953.8243134,4301.674313,3719.5,610,813.7036314,7492,5383.8,8272.5,5492,4426,4847.324313,3942,12176,NaN,NaN,0,NaN,NaN
11/1/1996,8350,61260,11966.00868,21317.97909,23356.80285,4825.187085,47370.88159,220817.9716,NaN,NaN,47370.88159,23356.80285,1416,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,1416,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,4430.613306,0,1661.031962,2783.672001,1211.031962,9382.359962,3186.613306,0,1961.031962,4940.459962,600,900,6954,3059.569377,10150.23423,3984,3878,853.6720008,600,3984,1906,0,300,246.3279992,450,767.8742708,1244,1211.031962,3833.1,4684.9,300,2262.125729,2000,4740,3630,2970,597.5693765,1930,167.8742708,0,6336.613306,0,1961.031962,3030,1661.031962,10150.23423,4430.613306,1211.031962,5794.131962,9625.359962,900,3162.125729,8954,7799.569377,13780.23423,6954,4475.569377,2783.672001,767.8742708,3984,NaN,NaN,0,NaN,NaN
12/1/1996,8350,61260,24900.00868,22510,25586.80285,6485.187085,51333.91747,237600.5513,NaN,NaN,51333.91747,25586.80285,1176,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,1176,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,10974,0,997.9790949,2816.063481,0,12468.91561,9974,0,1297.979095,5853.415614,600,2110,3528,2744,13205.87973,0,3154,1056.063481,600,0,1960,0,300,213.9365191,997.9790949,736.9641208,1000,0,5611.5,6858.5,1510,2453.035879,2000,7230,4312,3528,766,1760,136.9641208,0,12934,0,1297.979095,3030,997.9790949,13205.87973,10974,0,6909.479095,12711.91561,2110,4563.035879,5528,9974,17517.87973,3528,3920,2816.063481,736.9641208,0,NaN,NaN,0,NaN,NaN
1/1/1997,8350,61260,36848.00868,22510,27950.80285,7870,64636.97013,247302,NaN,NaN,64636.97013,27950.80285,969,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,969,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,9691,0,1620,1800.875644,0,20735.12436,9691,0,1920,9830.824356,975.1870849,4035.187085,0,2261,21457.25878,0,2394,1010.875644,600,0,2257,0,300,219.1243563,1620,722.1344254,0,0,8921.7,10904.3,3060,9867.865575,2000,7430,0,0,836,790,122.1344254,0,11948,0,1920,2020,1620,21457.25878,9691,0,10841.7,20735.12436,4035.187085,13903.05266,2000,9691,21457.25878,0,3230,1800.875644,722.1344254,0,NaN,NaN,0,NaN,NaN
2/1/1997,8350,61260,45540.00868,22510,29584.80285,7870,68172.69923,247302,NaN,NaN,68172.69923,29584.80285,867,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,867,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,7153,0,1970,2835.124762,0,8690.875238,7153,0,2270,3996.075238,1770,3710,0,2023,9465.146136,0,2350,2115.124762,600,0,1539,0,300,194.875238,1970,774.2708977,0,0,3841.2,4694.8,1940,425.7291023,2000,5130,0,0,540,720,174.2708977,0,8692,0,2270,3030,1970,9465.146136,7153,0,6111.2,8690.875238,3710,4135.729102,2000,7153,9465.146136,0,2890,2835.124762,774.2708977,0,NaN,NaN,0,NaN,NaN
3/1/1997,8350,61260,68736.00868,22510,37788.80285,7870,96830.07413,247302,NaN,NaN,96830.07413,37788.80285,1554,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,1554,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,18565,0,6581.135064,2761.951953,5647.135064,36091.18311,13856,0,6881.135064,18869.58311,4360,12140,0,3626,37753.80821,0,4178,2101.951953,600,0,4631,0,300,268.0480471,934,1662.625099,4709,5647.135064,14090.4,17221.6,7780,17117.3749,2000,10230,0,0,1002,660,1062.625099,0,23196,0,6881.135064,3030,6581.135064,37753.80821,18565,5647.135064,20971.53506,36091.18311,12140,29257.3749,2000,13856,37753.80821,0,5180,2761.951953,1662.625099,0,NaN,NaN,0,NaN,NaN
4/1/1997,8350,61260,73940,22510,48936.92518,7870,110150,247302,NaN,NaN,66150,20136.92518,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,28019.10171,1650,61960.05192,4721.385641,53432.25323,101494.6663,22350.10171,32700.47596,62130.05192,79166.86628,13381.84,25471.84,79088.92091,12170,139618.0531,79088.92091,10029,2581.385641,36557.55309,80113.92091,9971,0,170,328.6143587,8776.798692,38123.38686,5669,20731.77727,19618.2,23977.8,12090,24917.16623,2000,10310,0,0,2141,2140,1832.833766,0,37990.10171,1650,62130.05192,5050,62209.05192,139618.0531,28019.10171,53432.25323,81748.25192,103144.6663,25471.84,50389.00623,81088.92091,22480,139618.0531,79088.92091,12170,4721.385641,38390.38686,80113.92091,NaN,NaN,0,NaN,NaN
5/1/1997,8350,61260,73940,22510,51200,7870,110150,247302,NaN,NaN,66150,22400,18954,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,18954,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,50543.58569,10725,148472.5925,8587.948583,136876.5969,224446.5475,44117.58569,79084.58569,160258.4961,191472.7475,39742.8,50630.8,246570.9442,33235.58,309453.5475,241202.4442,46925,6907.948583,85582.43807,254527.4442,30694,0,11785.9036,502.0514174,16077.99564,85007,6426,57792.01117,38338.2,46857.8,15960,39310.43807,2000,14320,6561.5,5368.5,16226.58,1680,3429.561933,0,81237.58569,10725,160258.4961,9090,152954.5925,309453.5475,50543.58569,136876.5969,198596.6961,238330.5475,55702.8,89941.23807,248570.9442,47555.58,316015.0475,246570.9442,63151.58,8587.948583,89012,254527.4442,NaN,NaN,0,NaN,NaN
6/1/1997,8350,61260,73940,22510,51200,7870,110150,247302,NaN,NaN,66150,22400,22986,13804,2921,2352,1806,5727,1650,3250,504,14140,14025,7291,5848,5340,22550,4872,6715.5,2223,4617,0,22986,13804,2921,2352,1806,5727,1650,3250,504,14140,14025,7291,5848,5340,22550,4872,6715.5,2223,4617,0,51555.7011,14025,80493.67879,13424.63814,84002.98729,89947.94759,44408.7011,64379.2511,85397.58573,89300.89759,12346.96,8375.96,41740.91536,39765.04,101675.0476,31786.91536,58376,11374.63814,14466.57131,54336.91536,15743,0,4903.906939,715.3618552,2217.691499,11727.1,7147,19623.73619,15781.95,19289.05,3320,13059.47131,5000,9630,12166,9954,18179.04,2050,2600.52869,0,67298.7011,14025,85397.58573,14140,86220.67879,101675.0476,51555.7011,84002.98729,101179.5357,108589.9476,15666.96,21435.43131,46740.91536,49395.04,113841.0476,41740.91536,76555.04,13424.63814,17067.1,54336.91536,NaN,NaN,0,NaN,NaN
7/1/1997,7394.109024,61191.51812,47228.29934,21963.40064,40472.22056,5717.086903,91661.29454,236151.1066,NaN,NaN,61864.9,22197.93613,3459,8932,2921,2058,2236,5229,1320,2600,414,20200,18975,7639.7,8944,6141,22550,5800,4900.5,3078,6075,0,3459,8932,2921,2058,2236,5229,1320,2600,414,20200,18975,7639.7,8944,6141,22550,5800,4900.5,3078,6075,0,5664,18975,27714.6519,19812.6519,32943.6519,10553.4,3000,32943.6519,38268.0519,27181.8,7569.7,0,5818.5,0,15438.5,0,9768,17562.6519,10760.11239,22550,3396,0,10553.4,387.3480974,7.71441E-12,4885.1,2664,0,6890.4,8421.6,70,2844.012391,5000,7790,7111.5,5818.5,2623,2250,265.9876087,7.71441E-12,9060,18975,38268.0519,20200,32943.6519,15438.5,5664,32943.6519,45158.4519,35603.4,7639.7,2844.012391,10818.5,7790,22550,5818.5,12391,19812.6519,11026.1,22550,NaN,NaN,0,NaN,NaN
8/1/1997,7313.497925,61238.05681,22960.99885,22510.00001,29177.95187,2693.518836,74313.73604,226443.0692,NaN,NaN,58853.29562,21648.58206,2142,4872,2667,1960,1806,4980,1188,2340,378,19190,18150,6657,8600,5874,23575,5104,4900.5,2736,5346,0,2142,4872,2667,1960,1806,4980,1188,2340,378,19190,18150,6657,8600,5874,23575,5104,4900.5,2736,5346,0,5669.559913,18150,27207.46633,18858.46633,30360.29564,10749.75,3101.559913,30360.29564,37957.21633,26845.5,2977,0,7488,126,14423,0,6712,16788.46633,9411.639272,23575,2882,0,10749.75,331.5336676,1827.170692,3673.25,2568,0,6054.75,7400.25,3680,1944.389272,5000,7420,9152,7488,428,2070,135.6107276,3.85721E-12,8551.559913,18150,37957.21633,19190,32187.46633,14423,5669.559913,30360.29564,44011.96633,34245.75,6657,1944.389272,12488,7546,23575,7488,7140,18858.46633,9547.25,23575,NaN,NaN,0,NaN,NaN
9/1/1997,7607.874178,61259.99996,12315.51933,22096.68707,23224.07133,1000,62345.75041,220388.4554,NaN,NaN,57472.65912,21627.70679,1905,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,4559.370434,5848,4806,16400,3248,4779.5,1881,4131,0,1905,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,5072,5848,4806,16400,3248,4779.5,1881,4131,0,10361.54456,13200,17364.36832,13857.36832,21597.36832,5911.4,6397.544564,21597.36832,23275.76832,15953.8,1679.370434,0,6027.5,2082,9145.5,92,5567,12997.36832,7941.462349,16400,2346,0,5911.4,282.6316779,0,3234.1,3964,0,5963.4,7288.6,2880,2431.362349,2000,7840,7254.5,5935.5,450,860,98.63765073,92,12707.54456,13200,23275.76832,14140,21597.36832,9145.5,10361.54456,21597.36832,29239.16832,23242.4,4559.370434,2431.362349,8027.5,9922,16400,6027.5,6017,13857.36832,8040.1,16492,NaN,NaN,0,NaN,NaN
10/1/1997,7912.016424,61260,21435.54272,22510,24910.9319,2945.190782,62046.17864,215325.3844,NaN,NaN,58353.22086,23325.4819,1953,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,1953,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,7147.952507,577.5,3598.753461,4809.818282,2174.470706,4149.735179,4870.952507,0,3898.753461,2444.370179,600,1640,5492,4163.8,4749.735179,2369,5748,3719.818282,714.9119817,8566.735179,2053,5197.5,300,240.1817175,1424.282755,600,2277,2174.470706,2265.435,2768.865,1040,0,2000,930,3817,3123,450,1090,152.0880183,2074.764821,9200.952507,5775,3898.753461,5050,3598.753461,4749.735179,7147.952507,2174.470706,6164.188461,5213.235179,1640,1640,7492,5093.8,8566.735179,5492,6198,4809.818282,867,10641.5,NaN,NaN,0,NaN,NaN
